stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,Emu,Estd
2633,2303,model3,0.4878732315518312,0.5121267684481688,0.04477736695537809,1.0368772600193006,0.1051333333333332,3.038261547669728,0.000816382672212548,-0.5120382267413981,3.0382696951720316,0.0008221793240289254
2633,2308,model3,-0.8889516703432425,0.11104832965675747,0.9990000000000001,0.3936361397353355,0.09038666666666664,-2.351115731581737,0.001097358711723112,-0.11461778011882764,-2.351146731262355,0.0010825161452604137
2049,2618,model1,0.32840829482533057,-0.6715917051746694,0.8739123268129324,0.3047925684246771,0.06640000000000003,-3.9486949476409036e-05,0.0015680506180934244,-0.432935723180443,4.224182589588854e-16,0.0015811126225855944
2049,9904,model3,0.058502637744336575,0.9414973622556636,0.04536479037917804,0.18780594691909375,0.006666666666666637,3.6372870542782496,0.0012779874859568073,-0.2485593454495371,3.637175930137852,0.0012572862986345705
2049,2823,model2,-0.2112619571011486,-0.7887380428988514,0.33402121579595945,0.9737781776107912,0.2135333333333332,-3.877356246971616,0.000847832381565476,0.622213666945314,-3.8773536969558124,0.0008498815916309269
2049,2317,model2,0.0916518830912702,-0.90834811690873,0.4304213711244951,0.370025509304075,0.10205333333333337,-3.4708760983886666,0.0006199795160492235,0.028036799095995626,-3.4709562128115747,0.0005623150623564379
2049,2834,model3,0.3802575750954083,0.6197424249045917,0.050826570851823946,0.5447923032532543,0.07448000000000002,3.629903164953329,0.0016072493399196086,0.1189247621561644,3.630006843266652,0.001629139260324285
2049,2337,model3,0.1973930277646991,0.8026069722353009,0.0437009060130707,0.25414299900185217,0.032653333333333236,3.911370797241428,0.0011771742851530208,0.43778602249087095,3.911377198072084,0.0011799338398450748
2049,2353,model3,-0.4833162949020784,0.5166837050979216,0.08564917160342125,0.4085142352357852,0.10837333333333347,-1.0428332553794328,0.001147065455855759,0.3540679802447199,-1.0428395752675537,0.0011515642545002658
2049,2883,model1,0.2991826635116411,-0.7008173364883589,0.9315255542348124,0.6157766343484729,0.17629333333333302,3.4091330274749575e-05,0.0015717459540157766,0.2845645364084915,7.007302956237584e-16,0.0015740405831101065
2049,2886,model1,0.3663858988510323,-0.6336141011489678,0.8461012998981108,0.4559157076270003,0.09738666666666676,-3.4708912397194425e-05,0.0010018977512636746,-0.11174950097658318,-5.112241621031715e-16,0.0010086534400564782
2049,2890,model3,-0.2030471737129843,0.7969528262870157,0.037253580204195086,0.2729237198222739,0.04629333333333322,0.7718698213333499,0.0023870567924912122,-0.11367702519891967,0.7718968714680174,0.0024051418211447555
2049,3532,model3,-0.4371110368592118,0.5628889631407882,0.044316132110401606,0.3280661357960965,0.05070666666666663,0.18261353459662932,0.0020586114715686874,0.5170486941971155,0.18262261861840817,0.002070491385456246
