stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,Emu
2105,2454,model3,-0.8244798064013793,-0.1755201935986208,0.2402298787835818,0.36657141846850055,0.0838933333333334,-4.659018263181043,0.001029843966029159,-0.3494083859328471,-4.658991060769111
2105,2887,model3,0.51500610992452,0.4849938900754801,0.2732430170297889,1.6890834249258555,0.2715466666666665,3.4751926379501135,0.0007775147253911872,0.09767306865377004,3.4751297528184013
2105,2912,model3,0.7770556342560752,0.2229443657439248,0.13176013799310002,0.380491795689976,0.1017733333333334,4.587027066539172,0.0009329386639009717,0.13569004946266525,4.5869618319055565
2105,3045,model2,-0.5497233979391472,-0.45027660206085296,0.5090444484386022,1.1115185590988284,0.13127999999999992,-4.486681198879514,0.0009571288210227932,-0.330291192733981,-4.4866156563340045
2105,6505,model3,-0.4697748350121047,0.5302251649878953,0.028988763602447717,0.3832960202934829,0.09479999999999997,0.19734753314404047,0.0007946741546378709,-0.07137847844706773,0.19737441658830507
2105,2006,model1,0.4233984912127183,-0.5766015087872817,0.911552390298652,0.4998752084059968,0.11980000000000013,-1.1883545877542368e-05,0.00091874050117695,0.10694136928326793,4.6885388290878615e-16
2105,2049,model3,-0.6863879040209246,0.3136120959790755,0.09895464551273908,0.9765757088172932,0.1224666666666667,-1.2225977091795683,0.0007380762595453875,0.13033322767928027,-1.222584174710364
2105,2103,model3,-0.7898975696350812,0.21010243036491874,0.18766928140762554,0.5726093758235132,0.1120533333333334,-2.6611970500485893,0.0009129666791400008,-0.3679732830969803,-2.661213765088565
2105,2344,model3,0.677636941861116,0.322363058138884,0.024333305462687745,0.4997871261121458,0.10582666666666662,3.6830249183335715,0.0010997300050146048,1.1906274023195516,3.682926985404736
2105,2356,model3,0.6670168332622102,0.3329831667377898,0.05686549446305349,0.3576726479068186,0.06652000000000009,3.9382011770829535,0.001018432409740215,0.19813607351832946,3.938122545668736
2105,2392,model3,-0.7809393069256915,0.21906069307430848,0.07649816082622501,0.3972063688774981,0.09168,-2.499142472189976,0.0009948203372293909,-0.08019755431297408,-2.499100173598475
2105,2809,model3,0.4139392984528995,0.5860607015471004,0.02008543877720501,0.4543877374280901,0.08849333333333341,3.8599688950618,0.0007118036400889831,0.14267730318844968,3.8599240613239205
2105,2888,model3,0.3823878701642418,0.6176121298357582,0.09563568719317952,0.5125784066382303,0.15600000000000006,3.0117974029118475,0.0005745922683045067,-0.3814993913220425,3.011777295979163
2105,3034,model3,0.8370089620158788,0.16299103798412112,0.24326091273185105,0.5042487630275931,0.12733333333333338,4.48332403797011,0.00101411764552335,0.8275203919809309,4.4832160544480795
2105,3189,model1,0.5172690830639958,-0.4827309169360043,0.935179371554956,0.2564545683719574,0.05026666666666655,-0.00011792853864012781,0.0019586724294593113,0.2421424163527688,-1.422272754676162e-14
2105,9945,model1,0.4737765249621543,-0.5262234750378456,0.8389206052744482,0.3682646936731961,0.13118666666666662,-7.676239535139887e-05,0.000695999399494767,0.017220661198584855,-1.7680749304097713e-15
1303,2002,model3,-0.1049843808482797,0.8950156191517203,0.01845577603203339,0.5980576765242847,0.1039066666666667,2.4980040230498384,0.0008912039159890676,0.2385518066196755,2.4980538001707915
1303,2882,model3,-0.5029301379850842,0.4970698620149158,0.3638027360647349,0.5847606733531395,0.12095999999999998,-0.19769971232114295,0.000486389754489992,0.21348741346221076,-0.19767850600369397
1303,2884,model3,-0.5734371342953885,0.4265628657046117,0.1868072757681952,0.950867344504485,0.20549333333333336,-1.141818956071465,0.0006354925902022898,0.5268620211415236,-1.1417952587022615
1303,2886,model3,-0.6351980231681459,0.36480197683185417,0.29833266766590216,0.6669343037732497,0.09237333333333336,-1.4963106910414603,0.0006368190807350702,-0.049328992845450365,-1.496270429589075
1303,2887,model3,-0.498730908358871,0.501269091641129,0.4228275034457022,0.9038362943158438,0.22686666666666686,-0.8006122989627019,0.0009001654451263334,0.13569024436866367,-0.8006739000387109
1303,3045,model3,-0.5743281161073619,0.4256718838926381,0.03712476425742788,0.7085787167751691,0.1296133333333334,-0.4127681028428571,0.0009416297998771088,0.0418383847021399,-0.41284928499109946
1303,4904,model3,-0.3685992134329633,0.6314007865670367,0.026905231644934427,0.8938558486808735,0.16613333333333308,1.1997711196082128,0.0005222206877165148,0.4266088865209167,1.199733196711255
1303,2610,model3,0.7479666198403419,0.25203338015965826,0.2579431753846044,0.4465905719027177,0.1238133333333334,3.831081023650916,0.0008885767478462596,1.0976145424605688,3.8309963285763495
1303,3189,model3,-0.67821871990931,0.32178128009069,0.03030320988848364,0.6420006044386698,0.09319999999999992,-1.3457669898258449,0.0010694556064927757,0.3734436173062993,-1.3458164489206186
1303,3682,model3,0.6334469661634652,0.3665530338365349,0.04973899414212152,0.4792962308281691,0.09732000000000003,3.653271305755527,0.0009600665367975767,0.0667607744034219,3.653212755480631
1303,9945,model3,-0.17215418212443614,0.8278458178755639,0.012254954452269614,0.6852780708636902,0.2144666666666665,2.506886337725222,0.00056496986489071,0.3853217981010089,2.506862930764026
2002,2408,model3,-0.9447118263853008,-0.05528817361469918,0.02285575786699743,0.636620158330678,0.12335999999999996,-3.34258246549642,0.0009425387838260883,-0.16823713477939556,-3.3426563562798335
2002,2892,model3,-0.6475123916391828,0.3524876083608173,0.014714181140332938,0.7157484071151542,0.17343999999999996,-1.0938575294441817,0.0007439991913209731,-0.3957192847251772,-1.0939063784912173
2002,2103,model2,-0.9550119549843944,0.04498804501560564,0.7215839183643709,0.673958334791357,0.08586666666666674,-2.971807904534483,0.0009382925708374073,0.2887428361878332,-2.9717575512597283
2002,2324,model3,-0.9807941797769496,-0.019205820223050427,0.024296373090959927,0.6201637339880021,0.08710666666666675,-3.2794818241206767,0.000978796026543441,0.013414821635089988,-3.279425039064532
2002,2344,model3,-0.8973052073167096,0.10269479268329032,0.01421940321936596,0.5751538198863957,0.1147333333333334,-2.7064129499241667,0.000995517107445541,0.118079297279539,-2.7065043799983544
2002,2392,model3,-0.9759776671938384,-0.02402233280616153,0.06070620648575605,0.6087479481180129,0.08634666666666672,-3.299925478832252,0.0009793377243439737,-0.04732357149525787,-3.299877497747862
2002,2448,model3,-0.9807159408169858,-0.01928405918301412,0.7041695480144778,0.6175362414799043,0.08592000000000008,-3.2972606972351914,0.0009801266769559984,0.11671517361761423,-3.2972040447219717
2002,2542,model3,-0.6836909188655533,0.3163090811344467,0.19946987902531424,0.6967088114555194,0.14918666666666666,-0.9194612242346246,0.0006778975414473155,-0.1924512800246381,-0.919522650574543
2002,2609,model2,-0.9517589953090652,-0.04824100469093481,0.4509066968626854,0.6061326826985944,0.12302666666666663,-3.260111878705501,0.0009529113661427004,-0.16580527766222944,-3.2600634498386087
2002,2809,model3,-0.7933646327774639,-0.2066353672225361,0.014745485283407547,0.6419381108474917,0.08673333333333337,-3.3328213906187005,0.0008219952002484156,0.306146768129674,-3.3328991429997687
2002,2888,model3,-0.9029652514888006,0.09703474851119953,0.01874126831754815,0.6009504751322735,0.08666666666666671,-2.7504862544702604,0.0009072037358996242,-0.07022953470296922,-2.750531657298051
2002,3189,model1,0.5857165385444922,-0.4142834614555078,0.7374170508934079,0.30158712575319296,0.08995999999999997,-2.0487000974685657e-06,0.0016626575368073394,0.280479423905824,-9.034516951713258e-16
2002,6005,model3,-0.993707022563643,-0.006292977436356965,0.022795074938088286,0.6080810468539058,0.08530666666666671,-3.2761649438335065,0.00099963955612175,-0.06804289335061099,-3.2761129042812
2002,9945,model1,0.5429370886712732,-0.4570629113287269,0.611231062960508,0.7971755627855165,0.1951466666666668,-8.71056773527427e-06,0.0005509353413603946,0.2065818395364108,-6.212455450702636e-16
1301,2002,model3,0.02881944275098555,0.9711805572490144,0.04870720044917832,0.6062877448601409,0.08582666666666673,3.3123375073161454,0.0009773985299547467,0.036244697744223994,3.312380180090578
1301,2357,model3,-0.3854624579390504,0.6145375420609496,0.08440848011092551,0.7094063123159109,0.10966666666666663,1.897940844457312,0.000597565026010413,0.25126911474446445,1.8979289641475021
1301,4904,model3,-0.2339275308011481,0.7660724691988521,0.05425251829079398,0.4818564144193437,0.12159999999999994,2.313658903519497,0.0006842133278580232,0.18951567110107226,2.3135754573791454
1301,1504,model3,-0.7287382195570503,0.27126178044294963,0.08304115674713958,0.4520243852904888,0.16698666666666662,-2.231302776552336,0.0008455198719186567,-0.3428914300508929,-2.2312250698312592
1301,2006,model1,0.4231500139393714,-0.5768499860606285,0.9581352098485211,0.963392955552844,0.2350266666666667,7.618411916533083e-06,0.0007598335634770763,0.14623110804544615,-2.930132703236028e-07
