stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,Emu,Estd
1102,2311,model3,-0.2526225995540348,0.7473774004459652,0.005284384950158864,0.08281131650838924,0.07094666666666664,1.7001358431808578,0.0026252126523560525,-1.4516736480706174,1.701172371417897,0.0018159397790342322
1326,2823,model3,-0.5737986059524371,0.4262013940475628,0.798202999375398,0.4042033187950453,0.1439333333333334,-1.0359882271272451,0.000779281121232911,-0.4758105677635883,-1.0359143745695418,0.0006910764242289632
1303,2409,model3,-0.668312471788763,0.331687528211237,0.06548090739850566,0.378087898597496,0.17817333333333316,-2.0277698121200207,0.0012252784224022724,-1.0062653438467015,-2.0276654465416546,0.001173501964033637
1303,2823,model3,-0.6028539181836249,0.3971460818163751,0.6680958129818481,0.22390052877893707,0.13134666666666678,-1.1828063439996954,0.0013596306242696144,-1.8550897746598296,-1.1825291185467566,0.0010135394700890035
2301,2317,model3,-0.5426852631464867,0.4573147368535133,0.05199636468935962,0.13616798392208873,0.06141333333333333,0.18039692711302102,0.0009992096539656113,0.8800494339753225,0.18023983468190674,0.0008927567608361566
2301,2409,model3,-0.7183560069213036,0.2816439930786963,0.21815239920870896,0.16398758073483696,0.09121333333333337,-1.8337220434386217,0.0012321812545527141,0.7432570725909399,-1.8338937094230916,0.0010302806833174139
2301,2881,model3,-0.6895364573425551,0.3104635426574448,0.061100749601051975,0.237056743726797,0.07300000000000009,-1.1159308101972278,0.000988935934550205,-0.1718566029207806,-1.1160183439794957,0.0009412761637079242
2301,2883,model3,-0.588676113349058,0.4113238866509421,0.005623430926572446,1.5252995083726948,0.2283600000000001,-1.0760657260033968,0.0011139259880331947,0.02077636617038341,-1.076070694016169,0.001117585464465751
2301,6505,model3,-0.8050174393441569,0.19498256065584293,0.012983253985123056,0.11197156330659803,0.0615200000000001,-1.9350177745940231,0.001365869256380444,0.9954250013033676,-1.9353556954267823,0.001167397726021787
2301,1722,model3,-0.6968526838983806,0.3031473161016194,0.15170401110901546,0.15533168481995568,0.0881066666666667,-1.2376872641512573,0.0011680646692015244,0.725118542502703,-1.237892235820952,0.0010031813962074732
2301,3034,model3,-0.8726396899256088,-0.1273603100743911,0.02877076195285017,0.09271405452887543,0.07823999999999996,-3.60357103472402,0.0018363444894333766,0.7590354309987268,-3.6042130069444016,0.001469831526644732
2301,3673,model3,-0.8483872391698666,0.15161276083013345,0.07263699298591161,0.24226538517609006,0.07136000000000005,-2.2039951364463013,0.0012767414709945544,0.3489943243921767,-2.204063551732644,0.0012438191713052033
2311,2880,model3,-0.6507258760980597,0.3492741239019405,0.010507955107702891,0.10377950047972584,0.18011999999999967,-1.2581451212080754,0.0021151420994915547,1.1018808090054173,-2.644922420313521,0.0014737625483573615
2303,2883,model2,0.4995611033464656,0.5004388966535345,0.08824480500079113,0.655672407162561,0.27874666666666664,2.360139449095727,0.001666428784446743,0.2548456451717011,2.3603340168468567,0.0015643310944183936
2303,1722,model3,-0.6970527903927405,0.30294720960725946,0.07522038607678334,0.4147257221536577,0.031106666666666533,-0.5198489775203824,0.0015811303283612874,-0.5156627847494551,-0.5199239996581002,0.0015672437264912648
2303,2324,model3,-0.6996433236984575,0.3003566763015425,0.01347168257325993,0.8964619471500467,0.17281333333333304,-0.8070799221427901,0.0013558864362364542,0.08420553712589188,-0.8070352910327115,0.001341509433627241
2303,3034,model3,-0.8870863901586129,0.11291360984138693,0.010521607577532288,0.40475300583367024,0.09924000000000004,-1.6062565463019731,0.002006908868543403,-0.6615972891570479,-1.6061966617675665,0.002011670680266617
2317,2409,model3,-0.7159131431378972,0.2840868568621028,0.05529806378149196,0.3308202731310295,0.0825333333333334,-2.5621993729354915,0.000926762379099684,0.4674317958576341,-2.5621691353089737,0.0009413357159668847
2317,2883,model1,0.3402838155414429,-0.6597161844585572,0.8991921974542865,0.4183969984663881,0.08159999999999981,0.000131960006173788,0.0021728119736322683,-0.12859738205023288,3.1821543523777304e-16,0.002127975364764878
2317,6505,model3,-0.7592318012940676,0.2407681987059323,0.04380924430107888,0.3853931101025179,0.11074666666666652,-2.368473790582469,0.0007449946441184291,-0.17526899536463805,-2.368568794121392,0.0007728657835426142
2317,2356,model1,0.3862759131048744,-0.6137240868951256,0.9454654887398568,0.16690727293886895,0.054426666666666686,0.0003277223466792364,0.002042181509407043,0.8620335934369255,2.283944244058281e-13,0.0016432865953194872
2317,3673,model3,-0.7950095596667859,0.20499044033321406,0.23477670822576066,0.3273070231991085,0.25030666666666684,-2.5925497238126143,0.001152011292374508,-0.4439134040012444,-2.5923706516266076,0.0010971520481799796
2409,2881,model3,-0.3784591570959552,0.6215408429040448,0.4239605731923523,0.2937646808067271,0.0538,1.6589728817591702,0.0014216018875982193,-1.3170958291492385,1.6591614916383468,0.0012237794179882537
2409,2883,model3,-0.3661633736250519,0.6338366263749481,0.09192472352684801,0.6685459098661178,0.11318666666666664,0.6335819387175886,0.0018575478034599374,-0.5301051249158756,0.6337403694770865,0.001678085097364637
2409,2887,model2,-0.10350377228093076,-0.8964962277190692,0.4840256814232462,0.8749905170014414,0.19157333333333335,-2.4952096009611475,0.0019704503482468995,-0.19738126677725504,-2.4951962110372015,0.001975639607242172
2409,3481,model3,-0.5620954186120812,0.4379045813879188,0.3563820484773394,0.5272410689283904,0.09919999999999993,-0.2488638311415457,0.0013204527084484015,-0.7990000776902223,-0.24871618614768526,0.0012081108754101752
2409,1702,model3,-0.1495471379286299,0.85045286207137,0.05453446882254338,0.4046390897783486,0.12790666666666672,3.3313981462141613,0.002004466225267041,-0.9265358149253924,3.3314524433803157,0.0020197055276647393
2409,1722,model3,-0.39894335080076576,0.6010566491992343,0.3407349404823936,0.3776320097965899,0.06433333333333348,1.3968100235105358,0.0011336957052874351,-0.3759417587189539,1.3968354706642454,0.0011111997908280083
2409,2356,model3,-0.32322740640625497,0.676772593593745,0.12335587416305765,0.20678079472754915,0.05177333333333347,1.1742928556175225,0.0023927611945649217,-0.9581558317957508,1.1746120918061826,0.0019364279347606939
2409,2448,model3,-0.6705730207149133,0.32942697928508674,0.5373604765779185,0.1315176583447517,0.03858666666666664,-0.4289824873827776,0.00231305753521333,-1.3644887965891863,-0.4285516214492566,0.001794498467087592
2409,2449,model3,-0.5030694544372608,0.4969305455627394,0.4164724961869843,0.23663891490636785,0.08227999999999994,0.3598805506868824,0.001720860612849129,-0.8721341482864845,0.36012597766797333,0.0013753442078557928
2409,2823,model3,-0.3798713776024146,0.6201286223975855,0.6282824809237254,0.8819581433720391,0.26370666666666664,1.2073444763345142,0.0008156822566247452,-0.9661503863965398,1.2074198610139912,0.0007030527251442218
2409,3673,model3,-0.6191984190087481,0.380801580991252,0.3742207230178979,0.4489903360783262,0.12842666666666638,0.39426443434635466,0.0018384132932697927,-0.8583446709013732,0.39446568991778513,0.0016434473496458346
2881,2313,model3,-0.7600913179992446,0.23990868200075546,0.7541618058974867,1.1473729366451813,0.15891999999999998,-2.3439979213124293,0.0010321168282469613,0.3550371830543423,-2.3439714440085497,0.0010309860136349807
2881,2353,model3,-0.7652175942411651,0.2347824057588348,0.421499798709656,0.5459242393011482,0.09835999999999998,-2.497322848266349,0.0012350320895783645,0.05288275503798315,-2.4972920116335513,0.0012314494762362376
2881,2356,model3,0.014628165739949968,0.9853718342600502,0.04818454993172461,0.19706744757097366,0.04177333333333329,2.836647823201061,0.00315899213454961,-0.8206179687889517,2.837157926441197,0.0025763832884737096
2881,2449,model3,-0.5911343270142646,0.4088656729857353,0.1440387937125281,0.2889134800729594,0.05700000000000004,-1.1592687411637532,0.0012866036780251953,0.015137360161007885,-1.1592074579403904,0.0012693012416157186
2881,2823,model3,-0.5345955697159334,0.4654044302840666,0.6815540166663591,0.5274857780861718,0.09492000000000006,-0.6125066928474799,0.0009225933791731368,0.4147077829249229,-0.6126230825741793,0.0008060210815953188
2881,5264,model3,-0.6559678669045271,0.3440321330954728,0.16645468775494532,0.7224910858568511,0.12718666666666664,-0.9345967571567336,0.0011473807314225407,0.177529148568949,-0.9345083757762523,0.0010947689483965647
2885,2324,model3,-0.4895439789155793,0.5104560210844207,0.06042157297040007,0.15762772044021464,0.08326666666666657,0.18606002672939195,0.0020215018408209985,-1.3304263331763655,0.18637051365397073,0.001733391612356886
2883,2885,model1,0.5362912054318507,-0.4637087945681494,0.9334342741060754,0.2235135507550924,0.05985333333333333,-0.00019357526609424652,0.0026430318788286944,-0.056987724140796364,-1.098419490502742e-13,0.0025755206839233893
2883,2912,model3,-0.8738564670557886,0.12614353294421154,0.026998004468331026,0.4853967342818529,0.08147999999999977,-1.332800981890657,0.002744807285687975,-0.1386724315860742,-1.3329222104906528,0.0027247789887805893
2883,3481,model3,-0.7172289402993559,0.2827710597006442,0.2566982465587145,0.802959966439044,0.10568,-0.9941864642297704,0.0019813154990642678,0.36130886703081744,-0.9942916509482077,0.0019114537676747836
2883,4938,model3,-0.8535315079375339,0.14646849206246612,0.06389228330915167,0.4969819385877372,0.06010666666666665,-1.3205342483112716,0.002651064741719049,-0.08859475248838153,-1.3206425632626364,0.0026322250854909305
2883,6505,model3,-0.9454012439205374,0.054598756079462636,0.06419814891629133,0.4495934669330249,0.05926666666666663,-1.949948596819711,0.0030387642357733715,-0.21719840927304332,-1.950131391376871,0.0029850700088322104
