stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,Emu,Estd
2105,2884,model3,-0.5654677007688707,0.43453229923112935,0.04542700257533962,0.4579726068008868,0.12205333333333332,-1.0787119473271027,0.0008711677519822391,-0.1414116648243023,-1.0787525860491762,0.0008735307209239001
2105,2353,model1,0.4052820373937489,-0.5947179626062511,0.9931062322267245,0.5048866532549496,0.11481333333333335,-6.0787739609056155e-05,0.0008789407999002965,-0.04383130296538277,-3.299174654053478e-16,0.0008545443926663309
2105,2392,model2,0.3872894889029257,0.6127105110970743,0.3009697877785687,0.8299965863766434,0.1508666666666667,4.15646231622048,0.000668519578937741,0.7303054562671198,4.1564648635407755,0.0006709747452252402
2105,2609,model1,0.3722270035190268,-0.6277729964809733,0.976193995994881,0.2817139743585749,0.05119999999999999,-0.00013709395944508414,0.001744375301185298,-0.6673318451054988,-1.9985176924274832e-16,0.0017539845010799303
1303,2357,model3,0.4488270960332595,0.5511729039667405,0.8467579689907856,0.11409461720476075,0.14210666666666655,5.090092851058189,0.0013973138488042607,1.9164464869444853,5.089765447678249,0.000955989721107572
1303,5880,model3,0.24933903767996274,0.7506609623200372,0.37233522480666026,0.9706112098657408,0.20749333333333328,3.1699617336718164,0.0010117559006146163,-0.049164394816878114,3.169896857274961,0.0009610264831688893
1303,1722,model3,-0.4346778967426572,0.5653221032573429,0.3908955583074604,0.4343185645491829,0.08213333333333325,0.367718746370612,0.0007860878137334643,0.25932407846671884,0.36778261510246507,0.0007310617838796079
1303,6176,model3,0.2459357197186212,0.7540642802813788,0.3549436102627879,0.8257515549730821,0.21617333333333325,4.629620102013979,0.0018883456493971808,0.40597219312798094,4.629437900408456,0.0017661536772274613
1101,2882,model1,0.5183965223152709,-0.4816034776847291,0.9722551256289153,0.24244602074075025,0.06447999999999995,-4.922438617372442e-05,0.000791135767964567,-0.5895405304643516,-3.344904254514193e-15,0.0007827643143381946
1101,2059,model3,-0.876063691960947,0.12393630803905308,0.43516008517018223,0.4288660044879251,0.14639999999999992,-2.526299177659281,0.0007491601146696782,-1.4867570375729633,-2.5262846160623953,0.0007506465329497426
1101,2448,model3,-0.8343598671542266,0.16564013284577336,0.060989092197654415,0.2802996160592526,0.0853999999999998,-2.475257654436178,0.0007667398567508222,-0.3043137148882977,-2.475301216505579,0.0007732185751432274
1101,6005,model3,0.6770458874722325,0.3229541125277674,0.006235819057499036,0.37561323198344,0.05096000000000002,3.3005344986810896,0.0011579215246490641,-0.048997126561461074,3.300478324981869,0.0011318297241534468
1402,2887,model3,-0.1816690806004865,0.8183309193995135,0.3419744323217015,1.0753305061004772,0.1459866666666666,1.483918488263103,0.0011732937905055696,-0.11572166103467176,1.483939246845867,0.0011652242425513068
1402,2892,model3,0.14639987912766744,0.8536001208723326,0.2849944637719583,0.5139905549070711,0.1578933333333334,3.030394357580608,0.0008195255654537152,0.6180340638361655,3.0303495704170387,0.0008115685143741617
1402,5880,model3,0.10370404932729366,0.8962959506727064,0.33061667459370697,1.0164093336330673,0.19958666666666675,2.8729204895975866,0.0011300837334936634,-0.20782055672299726,2.8728942176807046,0.0011320662486879426
1402,2353,model3,-0.2100383813770975,0.7899616186229025,0.2809995116686964,0.40382376835582734,0.0957733333333333,1.5497475569870258,0.0012768866102277588,0.2281140203034269,1.5496445215127843,0.001254148042899396
1402,2392,model3,0.16660883826232534,0.8333911617376747,0.3312361467019104,0.95572235832076,0.19280000000000005,4.000066001117556,0.0008083164950975107,0.13112266013558893,4.000072986703156,0.0008128615218022814
1402,2823,model3,-0.12136613508204447,0.8786338649179555,0.2830517254310535,0.3656476278023191,0.16018666666666667,2.6483806294340826,0.001124929148230959,0.7196667667958697,2.6482980640157088,0.0011104857368574668
1402,2888,model3,0.272936132633301,0.7270638673666989,0.3494933084266437,0.4695943328255609,0.16205333333333324,2.6376026996418847,0.0018103101039727747,1.2459092916456629,2.637504543540924,0.0017668052218097394
1402,3044,model3,0.15475607071608832,0.8452439292839117,0.4294078983950949,0.2656680666529826,0.10430666666666676,3.955241419613219,0.0011424267036357222,0.06732728854327423,3.955099538510068,0.0011849742052769956
1402,6176,model3,0.16556180619715907,0.834438193802841,0.3285390842222381,1.0560712419240896,0.2260933333333335,4.538482402773955,0.0019113353922998024,0.2426884391763181,4.538418203224015,0.0018807598234525905
1402,9921,model3,-0.32505383458798753,0.6749461654120126,0.4226595054573989,0.3657694798157136,0.09937333333333337,2.621075886328779,0.0012867369701774867,-0.3049157866615522,2.6212393614168357,0.001170600771769884
1301,2354,model3,-0.8859264628201209,-0.11407353717987904,0.04071524760322915,0.11894293199559368,0.06369333333333341,-4.362748042044509,0.0015223036615561929,-0.2864327745373621,-4.362611313550725,0.0014233775907028514
1301,5880,model2,-0.20647194516191505,-0.793528054838085,0.6592457893082132,0.7439000146836594,0.16515999999999995,-3.1123548487687085,0.0010724386872318057,0.320320243805002,-3.1122929981675416,0.0010523567319525892
1301,2379,model3,0.4194818956422329,0.5805181043577671,0.9103966547920204,0.15880839978044475,0.10650666666666668,4.442492577629265,0.0009984916035596406,0.6322784194270893,4.442157423995722,0.0009039959936677268
1301,2448,model3,0.08744719320918906,0.912552806790811,0.018183332682238054,0.08585434087766422,0.03279999999999993,3.918783723647291,0.0016823082162698948,0.30949872409681256,3.9184416439497465,0.0016723614225305444
1301,2609,model3,0.01988313386042814,0.9801168661395718,0.0741738067667668,0.3148066763580254,0.17241333333333336,2.5572942242363856,0.002539087096490994,0.885684604435014,2.5569437687273275,0.002496077462741878
1301,2888,model3,0.3851959863337288,0.6148040136662711,0.19215036921174056,0.2653273772824905,0.09290666666666664,3.0820827571413036,0.001890021554551072,0.9433582252672156,3.08180313259113,0.0016851200401039944
1301,3044,model3,0.3374010216749349,0.662598978325065,0.3692691492452933,0.2506273282015096,0.19848000000000027,4.131235812501783,0.0010142615052419364,0.9193223927532757,4.131011483238516,0.0009192902753545731
1301,6005,model3,0.1480147009747566,0.8519852990252434,0.05438677786399263,0.2502951972522787,0.033573333333333275,2.671974462312928,0.0029905016078189376,0.2241143336730653,2.6716854017600564,0.0028196705812201708
1301,6116,model3,0.2759318836881995,0.7240681163118005,0.0198121982724764,0.08904745337838563,0.05968,2.5621917489419808,0.0019176325382317862,0.7476777113331287,2.5616131253952625,0.0015311023385962655
2308,2884,model3,-0.0962818619502051,0.9037181380497951,0.021252315197221417,0.15806993438443806,0.05453333333333328,2.2596504077499153,0.001957442031974261,0.16766734767481073,2.2592406093855875,0.0018246843783884055
2308,2887,model3,-0.14475094574020408,0.8552490542597959,0.08050853159220576,1.1644825902726317,0.16455999999999998,1.4710795699161958,0.001159420195927109,-0.060748929694981274,1.4710610404491082,0.0011622678544187537
2308,5880,model3,0.06224859691750328,0.9377514030824968,0.08431704771693592,1.072690692006964,0.22493333333333346,2.94557524493114,0.0011479852853040339,-0.4114118750974744,2.9455336842701882,0.0011588971321456363
2308,2376,model3,-0.3541847487914862,0.6458152512085138,0.06676666621649653,0.05812282794826176,0.1157333333333332,0.4463245229805264,0.002348896917620584,1.2751171525555591,0.44569784009746566,0.001482731237221004
2308,2609,model3,0.17959791224935567,0.8204020877506444,0.07694863264315548,0.5449592965777692,0.15694666666666654,2.997024017108956,0.0018062321768687177,-0.2467666358249811,2.9969281926372675,0.0018215231772557672
2325,2884,model1,0.4369720523935941,-0.5630279476064058,0.924307669494668,0.3633552300966322,0.12074666666666667,-5.322750495152147e-05,0.0011156257738248222,0.18265614865422136,-1.1015758491483612e-15,0.0011167128408499296
2325,2887,model1,0.3976281646490166,-0.6023718353509835,0.9727193301707404,0.7195103651475927,0.13811999999999994,2.506790260758063e-05,0.0009394552033895119,0.3140505855472961,1.7675514254600363e-16,0.0009317747913560693
2325,3481,model3,-0.9566093493255344,0.04339065067446552,0.012225690722524841,0.16779803085106434,0.03642666666666658,-3.6331172146865867,0.001749320355401462,1.0664690847730594,-3.633112086003204,0.0017550491175809886
2325,2324,model3,-0.7033007387702935,0.2966992612297064,0.11133607301138662,0.32171775237662964,0.07928000000000007,-1.80367655856392,0.0009649178489672109,0.41420859478692457,-1.8036534711509518,0.0009722356612504312
2325,2347,model2,-0.3487696865828616,-0.6512303134171383,0.11670189275495466,0.2860048343551657,0.07800000000000011,-3.8583275171777647,0.0007643526657749402,-0.413963348379916,-3.858296595061013,0.0007762974368036463
2325,2376,model3,-0.6984934307726942,0.3015065692273057,0.08481363348510622,0.3836283297523238,0.07357333333333341,-1.682775710445294,0.0009898886403869444,0.2256527891191141,-1.682767528986053,0.0009990179638187727
2325,2392,model2,-0.3795589933209081,-0.6204410066790921,0.17431959815821366,1.2512894038569926,0.22993333333333346,-4.0333754116900895,0.0006546717945927543,-0.4865564761488166,-4.033369205135413,0.0006563813900763058
2325,2501,model3,-0.7102445974545493,0.2897554025454507,0.038523309348416704,0.27637398552085946,0.07726666666666669,-1.9448647076598868,0.0012948186369718664,-0.16900650675950654,-1.944718373608538,0.0012661597098223244
2325,2609,model1,0.3907498674990824,-0.6092501325009176,0.9236062090985204,0.26559315728199784,0.0450133333333333,-0.0001388381269362678,0.0017982505867566714,-0.6590072479231329,-2.5688594983156327e-16,0.0018079478576981047
2325,2823,model1,0.471022640900341,-0.5289773590996589,0.8871081320477715,0.4003146403250989,0.06391999999999999,-2.7821584457384443e-05,0.0007403875758447814,-0.6195206886004274,-1.1110058627254794e-15,0.0007386001077667855
2354,2886,model3,-0.21197241346270246,0.7880275865372977,0.3337472424898686,0.24958637486071214,0.06096000000000008,1.6120958819829918,0.001144148926684386,1.2792231058460646,1.6119260590518492,0.0010201433051294276
2354,2887,model3,0.12094955204315427,0.8790504479568457,0.34079460622120705,1.4058266672240345,0.2367600000000001,2.8483386921175087,0.0012301177518605894,-0.2456732202148147,2.8483537435505566,0.0012262661064247164
2354,2892,model3,-0.08095634834882008,0.9190436516511801,0.3306769963613805,0.3928114160123824,0.07590666666666669,2.3280960599927623,0.0009525613061911347,-0.3585757300535765,2.3280484593728614,0.0009494354247924769
2354,5880,model3,-0.10123755696523894,0.8987624430347609,0.3006104841133976,4.708060428828804,0.2870533333333337,2.0399034291991383,0.0009203788038923373,-0.20196491893534985,2.0398931579829704,0.0009217474547318191
2354,2392,model3,-0.037691045320756233,0.9623089546792438,0.30661122867048113,0.3452631297027892,0.06912000000000006,3.7647549050630484,0.0012243033942101011,0.1818325429240825,3.7647687669152674,0.0012293217953191964
