stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,Emu
1402,6176,model3,-0.537653365134435,0.4623466348655652,0.1363051114955213,0.3579813426797715,0.1045866666666669,0.27833443900828925,0.0015006679303482481,-0.13784702166077215,0.2783302742851297
1301,1314,model3,-0.3585235777184381,0.6414764222815619,0.17642707947380812,0.5026660755895072,0.10878666666666667,0.044576570283287216,0.001452024556101535,-0.8064326101584474,0.04467531533883994
1301,1723,model3,-0.4451524067103885,0.5548475932896116,0.16812042511973807,0.22100709962913526,0.1252266666666667,0.7169672022032307,0.002107605966188886,-0.6230659966610752,0.7173660250962691
1301,3702,model3,-0.2708805673289333,0.7291194326710667,0.11883001109334634,0.6835642976799009,0.14405333333333328,1.3720205974218822,0.0007063914331011682,-0.4251470426572711,1.37194007027369
1314,1536,model3,-0.6488366189125498,0.3511633810874501,0.10211908294184777,0.7800748210180941,0.1945866666666664,-0.02355049791181841,0.0015586453108568125,-0.12365638473437793,-0.02346601345691765
1314,1723,model3,-0.5632260547460045,0.4367739452539954,0.098391152336214,0.4441281989158629,0.09488000000000003,0.6899156462358339,0.0017249531605305689,-0.3928525934175601,0.6901468369575036
1314,2049,model3,-0.8177070639302321,0.18229293606976796,0.5724850204858284,0.7852679442706192,0.2633600000000003,-1.09115929814101,0.0014729259850520945,-0.18635768561613572,-1.0911255925726882
1314,2201,model3,-0.6297054777491402,0.3702945222508598,0.41608591908032,0.7201383376852057,0.1803733333333332,-0.5192699566126798,0.0012225952918941702,-0.12417977774584757,-0.5192246807942247
1314,2317,model3,0.37666650982474137,0.6233334901752585,0.08705125127592563,0.3053228632234627,0.11288,3.7889163112145767,0.0010306442130476614,0.20658614405819564,3.7888015596731335
1314,2324,model3,0.5273578652643814,0.4726421347356185,0.039947686717400295,0.2969032954638009,0.10682666666666682,2.8125586962394933,0.0014232393573673189,0.972569883976568,2.8123543002454996
1314,2347,model3,0.2267981209300217,0.7732018790699784,0.007439735577969679,0.1390884097372533,0.07273333333333341,3.419667350742945,0.0016182347553053847,-0.11533703934275788,3.4195906894389587
1314,2356,model3,-0.44745360466164935,0.5525463953383508,0.17333855194349668,0.8827299132030679,0.1735733333333332,0.5478189977702399,0.0009917138195812251,0.06427075196305637,0.5478548090596957
1314,2357,model3,-0.5990957570815404,0.4009042429184596,0.02431653368950653,0.3530929239553149,0.10406666666666677,0.6565790858903778,0.0014752854260321267,-0.17974849281637556,0.6563728199446569
1314,2395,model3,-0.8125560430475978,0.18744395695240215,0.0842402518329865,0.32920196790784106,0.1885199999999997,-1.1509541548558808,0.001936128750533311,-0.24593514432099134,-1.1510340837713726
