stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,Emu
1216,1909,model3,-0.5892667281648963,0.4107332718351037,0.21397667804954096,0.08070754629486658,0.2833733333333343,-1.1827755583648278,0.0014305258583826885,1.5840719951905209,-1.1832731732388806
1216,2201,model3,-0.5940486192861192,0.4059513807138808,0.1029746298112658,0.13941192721705742,0.10416,-1.3142302833243171,0.0012807668411695698,2.00185682354177,-1.314555869228632
1216,2317,model3,-0.4248768902361437,0.5751231097638563,0.15666433705440336,0.11319715440778848,0.06941333333333337,0.7195906239327147,0.0010493138257348213,0.9895063544324686,0.7192342631554502
1216,2542,model3,-0.48928120874457703,0.5107187912554231,0.12744806204369627,0.10386413580383796,0.1795466666666663,-0.1399199758617769,0.0010047938090254178,1.664063788387785,-0.14020493151135444
1216,2801,model3,-0.07742029894791322,0.9225797010520868,0.031744886678367626,1.2751113939282257,0.4440133333333333,2.333926881272732,0.0011309342986509671,-0.2613796269491577,2.3339160270488
1216,2812,model3,-0.4018869528670581,0.5981130471329418,0.07400623701571056,1.330070680145791,0.2225466666666665,-0.3419348472108965,0.0014702333942161318,0.2902778420439099,-0.341962386637625
1216,3406,model3,-0.8490601209377078,0.15093987906229228,0.09273805588155733,0.12053283800252408,0.12662666666666664,-2.732476044289988,0.002070108958834266,2.0322322446679983,-2.7329791758324253
1216,3481,model1,0.3602164565375933,-0.6397835434624066,0.7785727908989376,0.38760595627335853,0.22563999999999995,-0.00019695673961029367,0.0015470608436097266,-0.7529122879335383,-0.00010235511513439862
1216,3532,model3,-0.6941024133888721,0.3058975866111279,0.10156030814406296,0.12902898768143028,0.08346666666666631,-1.4761536083180014,0.0019878136002807593,1.4735130496238535,-1.4767375002273218
1303,2887,model3,-0.3374451786277172,0.6625548213722828,0.4398596229222038,0.8433411265205563,0.20550666666666675,0.2974968802031905,0.001024615568092731,-0.15877746550024605,0.2975016227188928
1319,1590,model3,-0.6944966016448637,0.3055033983551363,0.012403608552335238,0.10504310052273068,0.08642666666666665,-0.9011672248256042,0.0021715030572800604,0.6535928396850267,-0.901627288725536
1319,2352,model1,0.4451738634829104,-0.5548261365170897,0.9319126228844604,0.7194800610865388,0.19537333333333326,5.40382939521263e-06,0.0008394158522253735,0.407901654601078,1.0658833091541546e-15
1319,2801,model2,-0.12809994671639094,0.8719000532836091,0.4286646343280693,1.3532539727921646,0.4432933333333335,2.0281029906302974,0.0010647346218823177,-0.2731429955620194,2.02809000756902
1319,2880,model3,-0.2771261391618483,0.7228738608381516,0.050621694872739466,0.5443444775033752,0.12201333333333335,1.03408229414551,0.001096269201233398,0.1096810766035094,1.033923774679813
1319,2884,model1,0.4431371727850361,-0.5568628272149639,0.9535729296721256,0.2589263352518044,0.08295999999999967,-8.155704856690112e-06,0.0010213750174093523,0.4944296445311942,7.489723269211739e-16
1319,2892,model2,0.21063090046757368,-0.7893690995324264,0.4310845402376315,2.276862328390657,0.3217333333333335,-1.5943806353582894,0.0006174948529774773,-0.08862021062317663,-1.5943383356224623
1319,3481,model3,-0.3388439021907385,0.6611560978092615,0.04765616802329448,0.5266093917200281,0.1706533333333332,0.2996964406195124,0.0014871599328648846,0.10307857059878156,0.29953698150874997
1319,3532,model3,-0.6967373830593898,0.30326261694061024,0.03956722533659327,0.1619227006451268,0.07388000000000029,-1.180391564149042,0.0018700903088723039,0.7864323171711269,-1.180927894283742
1229,1314,model3,-0.3781652680818955,0.6218347319181045,0.4061591587710522,2.307039920373529,0.2539866666666669,0.2439497222734993,0.0010455275249452126,0.2580006503811319,0.24396596159404868
1229,1590,model3,-0.5885217619676132,0.4114782380323869,0.1433897560507597,0.15742849914972684,0.08498666666666661,0.2117554485861164,0.0022272127233924906,0.06168814340333735,0.21157762907979105
1229,1704,model3,0.1685938775304677,0.8314061224695323,0.3612591214089046,0.7437097827611667,0.13257333333333332,3.904314988113293,0.001113391083491458,0.2920800613112838,3.9043589738699422
1229,1717,model3,-0.2249980075864985,0.7750019924135015,0.3052246120981236,0.4163277313684389,0.10595999999999998,1.7307206280104754,0.0009991947388162297,0.4533721192090973,1.7307306553609465
1229,1909,model3,-0.4914839608859233,0.5085160391140766,0.20323039469213947,0.24777028908734425,0.10814666666666672,-0.13717394585706122,0.0010943079718602796,0.6450292246098812,-0.13737523921532616
1229,2352,model3,-0.25699892828713233,0.7430010717128677,0.3614350404705519,0.5891996679614093,0.14737333333333325,1.3441894131293701,0.001062004837152977,-0.5487358093734886,1.3442456861479761
1229,2377,model3,0.19200002092043572,0.8079999790795642,0.36029888504759466,0.6465082900022873,0.10626666666666676,4.483671325434539,0.0023473752966178675,0.2382513212453204,4.483499438653306
1229,2412,model3,-0.03318491236202644,0.9668150876379736,0.34773161821743465,4.468874119701995,0.4984933333333337,4.38426322958914,0.001078851845348797,-0.003691256613251066,4.3842508966250975
1229,2603,model3,-0.555500419637909,0.44449958036209103,0.5306915431632044,0.6253856077259576,0.14353333333333335,-0.876956507195261,0.0010135456947233988,0.7402278912022879,-0.8771684333415963
