stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price,Emu
1434,2801,model3,-0.5661336197918437,0.4338663802081564,0.5133242674032202,1.078136575709013,0.1708399999999999,-0.7248679367114514,0.0008914895931487789,0.3562880128845821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7248692304313942
1434,2880,model3,-0.3438267430884654,0.6561732569115347,0.5788966904659892,0.5794207659252921,0.10880000000000004,0.6578304961656198,0.0010885473633264911,-0.08633898626391265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6576396024870512
1434,2885,model3,-0.2835269054123448,0.7164730945876551,0.6822553287538388,1.2943977329477574,0.2286666666666667,0.7217193603833001,0.001192448769366244,-0.6329349275807644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7216454489907675
1434,9945,model3,-0.4893113066575834,0.5106886933424166,0.4583281449288583,0.291323143482942,0.08327999999999998,0.16194096537766706,0.0009390505841173664,1.4852599524451446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16176843161160867
1504,2308,model3,-0.1117133324149632,0.8882866675850368,0.018413350191411118,0.4025498179836398,0.11229333333333323,4.0969425492915805,0.001402211403940565,-0.0287708306163486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.097041659984818
1504,2885,model3,-0.29359884210325776,0.7064011578967423,0.03563633466935428,1.2476984443832382,0.28216,0.7154901671543619,0.0012118479232043815,-0.5764778672919271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7155251695741545
1504,2891,model3,-0.2947623022618087,0.7052376977381913,0.019728903611783075,2.1215057483769613,0.26092,1.0422509634082844,0.0007492310487713579,-0.2802233445675143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0422448049431243
1504,4958,model3,-0.5873307471020773,0.41266925289792267,0.07685751148977027,0.4231940997298757,0.10287999999999996,-0.2251644267391924,0.0011625252791203464,-0.36477930870192893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2251072028943121
1704,2308,model2,-0.03965808267309048,-0.9603419173269094,0.22566087140750024,0.3938903917807454,0.12597333333333333,-4.965364287692725,0.001555897101111115,0.25366294791954985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.965462054155139
1704,2325,model3,-0.2837576596017861,0.7162423403982139,0.041813487025378314,0.27247896908752955,0.08039999999999993,1.82497862670933,0.0011245061425856652,0.23563415093971396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.825026804713962
1704,2542,model3,-0.5198700819555071,0.4801299180444929,0.024356371987212185,0.3530537860959961,0.0648400000000001,0.021976385851457808,0.001206030137309191,0.5363532882983103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021863394808829078
1704,2801,model3,-0.7632388102484673,0.2367611897515327,0.18292577022030065,0.4341428077952237,0.0836400000000001,-2.085626349788174,0.001005412510459734,0.3018865935888473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.085642768545167
1704,2880,model3,-0.5635858908082706,0.43641410919172935,0.05801123534185289,0.8680528183919245,0.2015733333333334,-0.808560953710462,0.0007999301268624852,-0.015563331108546841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8086423229648562
1704,2890,model3,-0.5528090298578958,0.4471909701421043,0.12637825945605724,0.5352743472654042,0.10072000000000014,-0.9810648208143004,0.0006892419664244763,0.5405439044877196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9810839884925702
1704,2891,model3,-0.3993479340891736,0.6006520659108264,0.03772788814450545,0.4019833095143436,0.13002666666666665,0.2657094131051716,0.0009752911964015377,0.6741611486724716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26548800154791913
1704,3034,model3,-0.5582963670900539,0.4417036329099461,0.022525996157516697,0.3765522180847236,0.10097333333333323,0.0529731813763089,0.00153276544741148,-0.18227971536380075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05290013398924407
1704,3682,model3,-0.6580070237761468,0.3419929762238531,0.021224789136412625,0.8336054803442124,0.16539999999999982,-1.5509944944612644,0.0010468815754389844,0.2355319608815515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5510386393229152
1704,4958,model3,-0.7729102925396051,0.2270897074603949,0.04897730607498337,0.3938604983094058,0.11185333333333324,-1.857292198404175,0.00103877589114106,-0.5120749468918321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8573232588279247
1704,5880,model3,-0.5889270865254936,0.4110729134745065,0.028802426620812,1.261419432362199,0.17987999999999976,-1.0309490150365517,0.0008105352133864963,0.0830857796361367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0309458935716869
2308,2344,model3,-0.8409159972856294,-0.15908400271437062,0.06278324642630591,0.3204004312264636,0.05884000000000007,-4.565199939588194,0.0014838467824695525,-0.1326670926023358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.565172563114982
2308,2449,model3,-0.8644126558548856,0.1355873441451145,0.08574944961502927,0.4273899461983625,0.10334666666666664,-3.8794833831276394,0.001359296535387382,0.23310780240618245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.879520304196943
2308,2542,model3,-0.9613741176482751,-0.038625882351725135,0.00583861826889473,0.399177794852058,0.13720000000000002,-4.980117540965413,0.0015589619466527935,0.26691864394968395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.9801804772183775
2313,2352,model3,-0.4720439031882656,0.5279560968117344,0.01619489714082383,1.5380788777147232,0.2579866666666669,-0.08480289806452129,0.001567003659208528,-0.0888455750572946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08476972283310083
2313,2454,model3,-0.3736331963062801,0.62636680369372,0.024084403308783798,0.3486616995052086,0.08366666666666664,2.3492408417618287,0.0013584806736041044,-0.7252437643985195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3495305445530237
2313,2885,model3,-0.2572873893353985,0.7427126106646016,0.060635097297420636,0.5642072077805536,0.20041333333333325,1.0305343055028646,0.001557078386679782,-0.4432625937294598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030471095221091
2313,2891,model3,-0.25147869700250464,0.7485213029974954,0.010998315266766931,1.124572651134754,0.16406666666666656,1.4144387603074657,0.0009102524591660916,-0.19504027928435552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4143752142526622
2313,2892,model3,-0.2320182019061893,0.7679817980938107,0.01841992635740548,0.5325262762155674,0.13469333333333322,1.5021249594764632,0.0010367412703693117,-0.0039512261513657615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5020307951236158
2313,3702,model3,-0.3213306200199644,0.6786693799800356,0.031969157686729616,0.20441714553598825,0.05557333333333336,1.5423968577676446,0.001304700276112269,-0.1647059933712208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5426269619654147
2313,5880,model3,-0.3506446523817097,0.6493553476182903,0.02543343458951724,0.4685308343952998,0.09662666666666676,0.7339324080978051,0.0015998120439072539,-0.3540037261344234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7339666341623766
