stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price,Emu
1303,2474,model3,0.7516356174164698,0.24836438258353025,0.029683483860831594,0.0533005476872294,0.03559999999999984,4.426470502029616,0.0022488201039210795,0.7507771026096289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.425487615290459
1303,2890,model2,0.2753862463106317,0.7246137536893682,0.5471774301606485,0.8646930215835533,0.1564133333333333,2.8155895873743626,0.0015510654292619215,0.25278359019804875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81539563092435
1227,1319,model3,-0.5192797340794393,0.4807202659205607,0.033766194973335974,0.06492024580171503,0.046666666666666995,-0.33114409938163314,0.002922808375175274,1.6860616653010667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3324605843292518
1227,2105,model3,-0.15803373087700498,0.8419662691229951,0.044801437235333016,0.14843710601150592,0.04025333333333329,2.865348982769859,0.0009466509224019603,0.4571672898301824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.865238205390532
1227,2303,model3,-0.3321918767139473,0.6678081232860528,0.041010035500595926,0.4965583594414013,0.15626666666666664,0.18861801136060094,0.0014644085976650034,0.3652122727653439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18833714739363014
1227,2618,model3,-0.2957161031071798,0.7042838968928201,0.05234688260060482,0.5125438071107333,0.1976266666666667,0.6301709665094606,0.0011796578469623388,0.7077132400839413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6301203381056752
1227,5880,model3,0.1874923564494464,0.8125076435505535,0.01701470045963483,5.219801818625557,0.36822666666666615,3.020746833768345,0.0010333317107162733,-0.01856789203243953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0207408843874988
1319,2609,model2,-0.21604545646505693,-0.783954543534943,0.10828577830772328,0.1722339307432514,0.04686666666666666,-2.4414686626760562,0.001311730577387081,-0.6432044080726718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4410501819825074
1319,5880,model2,-0.1420002264416784,-0.8579997735583216,0.09506842994374723,0.6978732765612284,0.10566666666666667,-2.8956351776869953,0.0014829661044720311,-0.5154503811301252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.895505836193709
1402,5880,model3,0.04333061583758576,0.9566693841624142,0.2674699089351784,0.9435655182590656,0.1544666666666666,2.7231183498891567,0.0015497173167039547,0.13859917944082395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7230886368069713
