stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price,Emu
1402,2353,model3,-0.8715615512763586,0.12843844872364146,0.02048066977765557,0.2076789441558804,0.04756000000000028,-2.379329341959457,0.001949251950600745,-0.08378393225659812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.379405206932387
1402,2449,model3,-0.7061648224968615,0.2938351775031384,0.033983241131461964,0.2267235837177797,0.04553333333333322,-1.2078643819377242,0.0016725073263370467,-0.3186569263008448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2076987441687064
1402,2883,model3,-0.7367557686429406,-0.26324423135705954,0.02452683271273453,0.23646690599708456,0.0654266666666668,-2.841166234625081,0.001542576925225975,-0.5638926869161409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.841145620630999
1319,2610,model3,0.2389421262996476,0.7610578737003523,0.16906950159741332,1.0527706628363194,0.3681999999999998,2.6960187768888915,0.0018307546530044036,0.06419836175632561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695937251813095
1504,4904,model3,-0.16311088604516258,0.8368891139548373,0.4486240402310378,0.816983298894897,0.10577333333333326,3.080806629492716,0.0006480648040109072,-0.2854838988571706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0808265072483954
1477,2105,model3,-0.7580402411990014,0.2419597588009986,0.27017755201062343,1.0156599882520316,0.16977333333333325,-2.8066809153095464,0.0010916970095899634,0.3235165016178005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8067439195566974
1477,2324,model3,-0.8316943137532502,-0.1683056862467498,0.38809466032811263,0.9125324498418182,0.14716000000000004,-4.699329708379524,0.0012309791670916928,0.03570172381138741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.699311238511049
1477,2353,model2,-0.9971875082174017,0.0028124917825984113,0.22133534661239607,0.562571420572015,0.3990533333333333,-5.026944737347769,0.001653356839943007,0.04491946694487723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.027080470996319
1477,2377,model3,-0.9165569121285816,0.08344308787141846,0.7152220359164575,0.948513676406208,0.1891199999999996,-4.295838786548169,0.0013149787200978714,0.1309159912416856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.295895801452754
1477,2454,model2,-0.8697252266621776,-0.13027477333782242,0.4568406574207364,0.6343271245959708,0.09104000000000008,-5.09651773737596,0.0014336472207767098,0.11496989237829584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.096612153417174
1477,2474,model3,-0.6457429731337522,0.3542570268662478,0.017387260351517782,0.8473154461493929,0.1906533333333332,-1.3111136560217422,0.0010304238168598794,0.2398426055599105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.311052452544732
1477,2610,model1,0.3159848991587473,-0.6840151008412526,0.7157841105218598,0.6276205123137824,0.10345333333333344,-8.098462373199518e-05,0.0019512959294620926,-0.14475620352122254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.044827129056759e-16
1477,2892,model1,0.3582838842264825,-0.6417161157735175,0.8986601319354357,0.4870400297233997,0.14085333333333325,-0.00014869277492156978,0.001057920972838531,-0.817323027453375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6379202077177594e-05
1477,3044,model1,0.4497222861570318,-0.5502777138429683,0.8097583318170775,0.326393595750544,0.14243999999999973,-0.00010357778839921691,0.0011512102969485302,0.7554528955005323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.563017929408335e-16
1477,9904,model3,-0.6300992848612842,0.3699007151387158,0.0056460200174045004,1.0640290159768628,0.2241466666666665,-1.787471279280165,0.000944513753932888,0.1412842798520086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.787516122783419
1590,2324,model3,-0.3638463292970738,0.6361536707029263,0.6940090910630347,0.2803064603563263,0.10121333333333336,-0.09736331688637412,0.001404283659210433,0.4533415096987025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0976143233487683
1589,2324,model3,-0.4218683601251833,0.5781316398748167,0.580073400511738,0.2853067456446891,0.06196000000000002,-0.5203884992375157,0.002069974241996013,1.165249254331986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5207636839680385
