stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,Emu,Estd
1102,2882,model2,-0.22430861179175654,-0.7756913882082433,0.297308747351532,0.06101505952686007,0.039999999999999716,-3.7666733871660094,0.0012852260047068402,-1.8317631908976424,-3.7661551674946314,0.0005782909973449687
2301,2887,model3,-0.15058192091644587,0.8494180790835542,0.2454450104809909,1.5474557698818958,0.3400266666666666,1.6357931386991391,0.0011965418860075908,-0.4199741149638055,1.6358143321643148,0.0011902640073300024
2301,2371,model3,-0.3466671849138338,0.6533328150861661,0.2462240922629728,0.3308847634895919,0.11020000000000003,0.36416138833304906,0.001978981560336198,0.1497988052989982,0.3640251163136784,0.0019259716477435659
2301,2603,model3,0.2512697371447601,0.7487302628552399,0.1570486527705672,0.2750182893412155,0.0540133333333333,3.088700233677085,0.00164971404621684,0.2722585966292917,3.0884877649623492,0.0014979156540801404
2301,3673,model3,0.4191995733916649,0.580800426608335,0.240218700097664,0.3161716277316753,0.06592000000000013,4.2862970311647866,0.0018928617161189942,0.4882128383196263,4.286140076441312,0.0018070241962105564
2301,3702,model3,-0.2681137226163153,0.7318862773836846,0.09337726335343093,0.05409517636564514,0.06605333333333346,1.7237850546885445,0.001549984555802808,1.4854732193826323,1.7233907303716678,0.001063943810231901
2301,4915,model3,0.5033289699395921,0.4966710300604079,0.055471343155799005,0.7283687046451688,0.0981999999999999,4.073293062783443,0.0012450175986098645,-0.4744326976752509,4.073215959404856,0.0009472544068382896
1301,1326,model1,0.500602496072908,-0.4993975039270921,0.8901844846578045,0.2614478744976577,0.12858666666666674,1.5362732854707535e-05,0.0006855010286063487,-0.32041227886452944,-1.6280395485538496e-13,0.0006879872766254129
1301,1402,model2,0.25089632764929,0.7491036723507101,0.08660987463501862,0.23189130589874354,0.08896,3.5430134438225407,0.000998961544382834,1.1890577196088603,3.542955621713232,0.000968373245167164
1301,2317,model2,0.8015460508313795,-0.19845394916862047,0.08709345793943284,0.4161317951409593,0.11089333333333344,2.7041195614702582,0.0008276751478516881,-0.824960488810987,2.704024571717355,0.0008242081592886203
1301,2354,model3,-0.7980348750774726,0.2019651249225275,0.027380794548398254,0.593599119897785,0.13246666666666665,-2.7028873315768953,0.0006879634413238342,0.8287418454197135,-2.702912494035657,0.0006865533936780168
1301,2382,model3,-0.9090518890116852,0.09094811098831487,0.10647220570381577,0.23251953525021155,0.09985333333333332,-3.733957696861632,0.001051823086079167,0.5018265089104137,-3.733922042123704,0.001041386440960736
1301,2880,model3,0.1924269620868682,0.8075730379131316,0.013664199092595265,0.6319831300994221,0.2697866666666666,3.151319533666765,0.0010562476773726972,0.2665377786844456,3.15141334726228,0.0011023690527489846
1301,2884,model1,0.3911619556995653,-0.6088380443004346,0.9261905214158008,0.7686808572800753,0.1689999999999997,4.960312302750107e-06,0.0007761037953106142,-0.06848050199122574,1.4186122899356542e-17,0.0007820591093955662
1301,2887,model1,0.36405819978313536,-0.6359418002168646,0.9354344095314416,0.9943893462685508,0.19938666666666652,2.999446096944247e-05,0.0010489532469552902,0.4473074889858858,-1.3171773871086926e-16,0.0010354461169867497
1301,9904,model3,-0.931329389203294,-0.06867061079670611,0.01573791935506261,0.2054535553489984,0.0711600000000001,-4.475812652525757,0.0011073120463177448,0.03516936747152402,-4.475744584713644,0.0010873001828924775
1301,2356,model3,-0.7886062121354165,0.2113937878645836,0.0769572093910573,0.5669253768888565,0.15129333333333328,-2.909339863366157,0.0007950942050865773,0.4682384416195105,-2.909357853687426,0.0008001751423780247
1301,2379,model1,0.5089186989915745,-0.4910813010084255,0.9003253816561508,1.4251236847657978,0.2980933333333332,-8.704614149716388e-06,0.0009498474384167924,-0.4057176883760821,-6.814331084595195e-16,0.0009512769455884675
1301,2439,model3,-0.8895364221361151,0.1104635778638849,0.06610503596442216,0.578101335943321,0.16795999999999975,-3.448000791290245,0.0008314394731903699,0.9474437296700396,-3.448016856906412,0.0008359133692974258
1301,2603,model3,-0.6023172479755466,0.3976827520244533,0.0035501265981711235,0.4694724696284939,0.12077333333333347,-1.5983461992623385,0.0009011526525711717,0.5462070575992525,-1.5984323672714837,0.0008631922557127671
1301,2809,model3,-0.8331045104994645,0.1668954895005354,0.026378536091144503,0.5624933467948111,0.1316266666666665,-3.197324217675683,0.0007581658238322656,0.6683977603096684,-3.1973827998275213,0.0007569873756498451
1301,3673,model1,0.5058063196752273,-0.4941936803247727,0.8742204873815467,0.27829279731167045,0.08590666666666656,-0.00019046961968401867,0.001706868428221165,-0.4890670055809355,-6.304330334143976e-16,0.0016367233028906573
1301,6176,model3,-0.5757344863512235,0.4242655136487765,0.012170538693754479,0.5459599992397134,0.11675999999999995,-0.7785067852348924,0.0006404821227613387,0.5312073953183566,-0.7785482179093791,0.0006284575874356961
1326,2454,model1,0.559620378214683,-0.440379621785317,0.8485913341718051,0.2737882756188145,0.08904,0.00013219617813256572,0.0009773212123789404,0.7451243569601461,1.7381721375557879e-15,0.0008495636131909308
1326,2881,model3,-0.3700815745152067,0.6299184254847934,0.038980131903652133,0.11699512595219293,0.026479999999999868,0.753759926346485,0.0007002578111630392,0.2126962693900908,0.7536142549700998,0.000578237030677782
1326,2882,model3,0.25377670119100426,0.7462232988089956,0.2738550832623857,0.07420262730236674,0.05315999999999978,4.065630969381645,0.0010910031680727331,1.7106671912917322,4.065255636476114,0.0005432131419980396
1326,2884,model1,0.3905892538280423,-0.6094107461719578,0.9205700134751704,1.8929528794322967,0.30066666666666625,1.1276395527604066e-06,0.0006004849553875606,0.253108991616012,-4.0465163503309536e-16,0.0006035513782558737
1326,2887,model1,0.36350216961304777,-0.6364978303869523,0.900894701733314,0.8888291981904543,0.21936000000000005,3.1317518042165804e-05,0.0010152216884465337,0.2522876915641559,4.61636343796019e-17,0.0009930982701531212
1326,2371,model1,0.3608661964629849,-0.6391338035370152,0.8982009915905967,0.3359317355007379,0.031066666666666538,-6.807488486874883e-05,0.0019680565011444967,1.2762718687529444,-3.279091886631451e-16,0.0019543018131679404
