stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
2311,2885,model3,0.3568876210970709,0.643112378902929,0.19520915204330838,0.7603157661758578,0.22725333333333342,2.929285573749023,0.001337225139110942,0.45169148006965837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,2892,model3,-0.37829012299811654,0.6217098770018834,0.3453995468560584,0.6718194111602109,0.1738133333333334,0.47082495324934237,0.0009095021045391093,-0.15370071725484977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,2823,model3,-0.11243250762878237,0.8875674923712176,0.004004964171235521,0.7289679817348707,0.16005999999999992,2.4380538459366132,0.0005276109598102417,0.6763462611620265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2474,model3,-0.42803974356250185,0.5719602564374981,0.038561581238300925,0.2541377597459609,0.05595333333333331,0.9908376733690947,0.0012011551229868887,-0.3752229019137467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2823,model3,-0.07060223118388068,0.9293977688161194,0.061532585622035965,0.6258933877706466,0.13385333333333332,2.854766835646212,0.0005690270989855116,0.40748818724843333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2885,model3,0.21750396836152672,0.7824960316384733,0.05630986855357537,1.2716142136815247,0.3206933333333332,3.2159141924914776,0.0014664722713894221,0.09955864339859424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2890,model3,-0.1952518998072362,0.8047481001927638,0.1599324789565957,1.6688236055570644,0.34344000000000013,0.7080425577504091,0.0004736756945243037,0.047541250259808744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,2890,model3,-0.44964023568164246,0.5503597643183575,0.1981823201845356,0.9893854191872999,0.17790666666666646,-0.5045629280704981,0.00038351061045783857,0.0008495834724826012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,2891,model3,-0.524090602799532,0.475909397200468,0.09124896125292035,1.285924850297107,0.2355133333333332,-0.6112570057872593,0.0006778869211104636,-0.11856078424360941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,2892,model3,-0.5278725653314763,0.4721274346685236,0.09254148594614732,1.701599044226427,0.27519333333333373,-0.6448518748412669,0.0005752826339660206,-0.13762732256353977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,2892,model3,-0.18704217089379208,0.8129578291062078,0.03354583636599246,0.4949902106572896,0.18099333333333317,1.6726579342954395,0.0012577178276970966,0.4219020825827404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,5880,model3,-0.46032783481886913,0.5396721651811309,0.04116497605227034,1.489446726752597,0.31694666666666627,-0.30349756364437436,0.0007133753930380248,0.316967520596162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,2892,model3,-0.552209002987457,0.447790997012543,0.03060661913287184,1.1114670207193504,0.2423533333333334,0.0857231918642258,0.000591902676612817,0.1406691967316791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
