stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
2105,2885,model1,0.37909363952080843,-0.6209063604791917,0.9800378169895625,0.4400730259607853,0.07584666666666663,0.00013295439978982564,0.001520923565152709,0.4192856917884199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,2890,model3,-0.31529956593469033,0.6847004340653097,0.04543291802790299,0.14281085009928585,0.019613333333333264,0.22060685092660104,0.0008653778718409273,0.010621934159778641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2105,model3,-0.45985910410972997,0.5401408958902701,0.40100211226243143,0.11186875611030338,0.04116666666666661,0.15160378402517058,0.0010490352341082517,1.3072286303092113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2303,model3,-0.3738831096542523,0.6261168903457477,0.5455397330690802,1.8263665122800188,0.2399466666666667,-0.18118636687161213,0.0010541648555602047,0.1280482242601064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2409,model3,0.36730526356958193,0.6326947364304181,0.48093382576264165,0.4417830381647182,0.09135999999999997,3.2682468904635305,0.0013742545358893204,0.008660566975077144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2885,model3,-0.454253426935328,0.545746573064672,0.5100714084863744,1.8513241284586197,0.24099333333333345,-0.690793242241869,0.0009240689419746457,0.2444731467948812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2105,model3,-0.34082164726372577,0.6591783527362742,0.8928074307342132,0.14816154309654292,0.03188666666666673,1.2808942944348403,0.0010816722078532243,0.957646850612335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2354,model3,-0.9256369683890681,-0.07436303161093195,0.48258899565927293,0.6245066726415789,0.07978666666666662,-2.6135894899616647,0.0019449175936967654,-0.02459588314112195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2890,model3,-0.4557791247103089,0.5442208752896911,0.04159441775361799,1.2702608904583637,0.21135333333333342,0.1072253389289673,0.000847936080221972,-0.1539381836079466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,2892,model3,-0.5019180409991983,0.4980819590008017,0.04923348391850893,0.4548445119946592,0.0634133333333333,0.30840897375885185,0.0008260204052581157,-0.2033760827391834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
