stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
1216,3481,model3,-0.45300140945686707,0.546998590543133,0.1936950121135831,1.021609634859265,0.24426666666666683,-0.4552983156613866,0.0009463501153666597,-0.6616640567889264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,1303,model3,-0.36470283632731704,0.635297163672683,0.003811700130533266,1.1453728694378842,0.24536666666666662,1.0935350099142644,0.0004742256557172093,-0.07603374472586451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,2301,model3,-0.7389898505908026,0.2610101494091974,0.006752771239908368,0.37034052966958536,0.06999999999999994,-2.4028556341392475,0.0006873208130550943,0.08410574942712003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,2330,model3,-0.816391766584885,-0.183608233415115,0.02603133600662629,0.4144553963503535,0.09743999999999996,-4.71179715291339,0.0007173191957181252,0.6290237499744201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,2880,model3,-0.4435334272810811,0.5564665727189189,0.002074529731634728,1.6024906275968631,0.29288666666666696,-0.44745278041896047,0.0007219956771974548,-0.12963942852029886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,2882,model3,-0.8508109033221946,0.14918909667780544,0.0561634051328368,0.3833620388571649,0.09533333333333331,-3.2654842776756734,0.0006994648901660864,0.46489083881264653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,3481,model1,0.36565824581685435,-0.6343417541831456,0.7354996757214433,0.3417934538728668,0.08967999999999995,0.00013134619595197276,0.0014866402380916252,0.16308710112150673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,2880,model3,0.18766235775073709,0.8123376422492629,0.0675544716315464,2.5771617861697718,0.3649066666666667,3.2176276932338985,0.0009806759026453557,-0.0993462444599869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,2891,model3,0.05483658686949241,0.9451634131305074,0.06038956754794811,0.781722513374038,0.14086666666666647,3.114691097871373,0.001086495431961862,-0.08695108581753379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,3481,model3,0.42909927744560794,0.570900722554392,0.05909422418707738,0.5451362860494116,0.12942666666666666,3.8495802071570906,0.0012757963214543124,-0.685975506268264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,3481,model3,0.3076461485941551,0.6923538514058449,0.5627418101338917,0.7172305892572685,0.13672666666666675,3.185104266341006,0.0012850370204945231,-0.521062575366098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,2881,model3,-0.2871004555461442,0.7128995444538558,0.08825240480579886,0.5805408410576526,0.15614666666666654,1.4596162435184261,0.0010023356010563395,0.30268618263163094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,3481,model3,-0.42568737999367123,0.5743126200063287,0.16433647497199724,0.8889925205359489,0.24242666666666662,-0.48072909097537786,0.0013274560661205293,-0.2128415681839884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,2883,model3,-0.33764014523262603,0.662359854767374,0.1293988347947744,0.7755734921930043,0.12505999999999995,0.14391837207750227,0.000530400855882254,-0.07376123436488938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,2891,model3,-0.15793627442203062,0.8420637255779694,0.0589679692267361,1.226171498005721,0.29272666666666675,1.9030757903370568,0.0008649959782124959,-0.14239577855455207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,3481,model3,-0.398447823733377,0.601552176266623,0.10142771488758286,0.543374247219834,0.16214666666666686,-0.013462159074447068,0.0012228377515190985,-0.5612424507171478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,2881,model3,-0.6572323107561012,0.34276768924389883,0.0027773056596891925,2.0612440705270387,0.3404533333333331,-0.5031771909164138,0.0008442637473612766,0.13499191831672194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,2882,model3,-0.7873717943859339,0.21262820561406615,0.06399045396598518,2.5401871647724104,0.3507066666666668,-1.3671705659322348,0.0009434792579985568,-0.10160754284683463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,2891,model1,0.5167804936191885,-0.4832195063808115,0.7899365101627697,1.2756361359559245,0.1816066666666666,1.3888010853764232e-05,0.0008182380923753677,-0.12268600340367976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,3481,model1,0.4651358303788108,-0.5348641696211892,0.9523709240385995,0.38594009234089605,0.07665999999999992,6.720210197313244e-05,0.0013535143810205527,0.11530941980384868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
