stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
1326,2002,model3,0.1530234099773415,0.8469765900226586,0.06592913399937468,1.1426732994857949,0.18954666666666667,3.425673752689967,0.0007457358562007901,0.17680513286070706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2303,model3,-0.16685640018938258,0.8331435998106175,0.06387164647237317,1.2211496994501743,0.23587333333333335,1.2828299524835445,0.0015067272229668577,0.27154039888436204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2454,model3,-0.2797508787867283,0.7202491212132717,0.12107880042709954,0.42395761905848883,0.14222666666666667,2.5819094593620195,0.0011306661249702447,0.7618588742602916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2887,model3,0.153883298100409,0.8461167018995911,0.0676128568962397,2.824752972786763,0.3103866666666666,2.788558022749146,0.0013382433303789844,-0.16631837194259308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,9904,model3,-0.5038202921733212,0.4961797078266788,0.5358689546990387,0.2277611193072905,0.07727999999999983,-0.47433835425897913,0.0007478586646310508,0.26863919878467796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2454,model1,0.5727182323304517,-0.4272817676695482,0.9571576222864724,0.8279602535154724,0.17791999999999997,-5.6701211195915314e-05,0.0007577383855259188,-0.27640282154137075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,9904,model3,-0.6931505719534677,0.3068494280465322,0.5501680007081806,0.40785930156635664,0.09015999999999985,-1.6423394393093385,0.0008467529109121462,0.27594932839039027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2823,model3,-0.8246304391355556,-0.17536956086444436,0.16853534084180147,1.505707928021899,0.16818000000000005,-3.2535329812123717,0.0006929594584276574,-0.13415913730312573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2887,model1,0.43368485952848973,-0.5663151404715102,0.8622633497086121,4.111216277391196,0.4106399999999999,-5.734601561820558e-07,0.0009178692153842058,0.3936159702642508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2891,model1,0.47089522689018776,-0.5291047731098122,0.8452336403797522,2.8274995440594655,0.41062666666666686,-1.7931771462291005e-07,0.000670247307262614,0.13596008074169377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,9904,model3,-0.8226214696650657,-0.17737853033493434,0.5261028643291819,1.447528284763299,0.20003999999999997,-3.3011344488219128,0.0007060707826905682,-0.038071021441994285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
