stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
2317,2330,model3,-0.3265737565572733,0.6734262434427266,0.006376389348554326,0.3222558546395097,0.060253333333333256,2.0390047724090725,0.0010209425580284324,-0.43487343395289224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,2823,model3,-0.6234502374722197,0.3765497625277803,0.007648597977394955,0.26597265114473695,0.08853333333333326,-1.5942182248149743,0.0006040857234367619,-0.9287687999586033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,2882,model3,-0.6957086265187834,0.3042913734812166,0.010759702539364398,0.16002175789951567,0.05479333333333342,-2.008433379684459,0.0006069349019169358,-1.0698294389856537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,2883,model3,-0.5783149043775144,0.42168509562248563,0.00844636754071391,0.2725039650761642,0.07057333333333342,-1.7599998517224635,0.0005840971717346206,0.1138658444062641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,2330,model3,-0.3277585764614314,0.6722414235385686,0.02412378369581171,0.4296404376781692,0.08671333333333328,1.8452944837258056,0.0010809455120371007,0.14272454210968108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,2454,model3,0.3223752479348716,0.6776247520651284,0.03424090127901995,0.3664202747592578,0.06741333333333334,5.295222762256067,0.0011950456396696402,0.23939758030872474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,6505,model3,0.019005505503529727,0.9809944944964704,0.020363036805519905,0.776727362623477,0.18417333333333316,4.6811936402625225,0.002407366259640793,0.11633643523747507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,2382,model3,-0.6438213927159184,0.3561786072840817,0.02045622224306604,0.36925191566527704,0.0764866666666667,-1.9001030278791784,0.0009808972351592789,-0.023268155110966814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,2883,model3,-0.7403459733301501,0.25965402666985,0.011457628208645518,0.2788745294264258,0.05446666666666664,-3.3387591275191486,0.0011887722639899873,0.3915701216341241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,6505,model2,-0.301917697650928,-0.698082302349072,0.1151397962493536,0.8104785649089458,0.23322,-4.846625902242266,0.001760779653131184,-0.17063912569266876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,2883,model3,-0.43465003144535885,0.5653499685546413,0.005834397232923769,0.4642105709412768,0.10864000000000011,-0.26425023347264553,0.0006980639375893889,0.204240241500983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,2883,model3,-0.37160174623099423,0.6283982537690057,0.012792076348732872,0.3017986737438317,0.05184000000000004,-0.11413197157064855,0.0007898608472690313,0.6675994464525947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,2454,model3,0.39273666349592445,0.6072633365040757,0.05157922179707384,0.5501706931638007,0.16487333333333315,4.892869622880662,0.0009156248955116068,-0.23043796528078164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,2883,model3,-0.5206047167334996,0.4793952832665004,0.01881312241629066,0.19323380148928018,0.026293333333333314,-1.1514905293281978,0.0009765926044096064,-0.07136291430818255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,3481,model3,-0.7659695439205723,0.23403045607942766,0.10675313900654132,0.4170845976462098,0.06230666666666669,-2.5641637619157716,0.0009660827248603168,-0.634661198290447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
