stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
1301,2409,model3,-0.6513633808548813,0.3486366191451188,0.04216208244071264,0.6864591360383195,0.1244733333333333,-2.0561154721909487,0.0007053412106077867,-0.07048660640994975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,2881,model3,-0.6189545877286274,0.3810454122713727,0.07539863670438977,0.5043289015157033,0.08797333333333335,-1.3305938607583405,0.0004636523078319462,0.05195262980301298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,2882,model3,-0.6485407425733175,0.35145925742668255,0.14156690921985796,1.0254693224605513,0.15429999999999983,-1.5674948561725566,0.0003960028457600377,-0.25977490488463106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2105,model3,-0.868458772909356,-0.13154122709064403,0.01670612396670888,0.6131064221146498,0.09317333333333326,-3.319192413914016,0.0010515770364650599,0.11878746648408801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2324,model1,0.48529504907731563,-0.5147049509226844,0.6517206845422734,0.7120528292656889,0.21118666666666633,-5.417176757270529e-05,0.0009141636815354856,0.2331373581428089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2354,model3,-0.8119091187526136,0.1880908812473865,0.0476720322484433,0.6787089079143278,0.10251333333333328,-1.7558069091967798,0.0009415281853532378,0.08342507950263191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2382,model3,-0.8019552766166903,-0.19804472338330972,0.014288728851223764,0.9124358785268025,0.11691333333333333,-3.4015503341481383,0.0008764649053313277,0.06494774771633287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2474,model3,-0.9706282969968557,-0.029371703003144217,0.10047584775835894,0.6265747517122235,0.11143333333333327,-3.2754123208885497,0.0011622260448797014,0.1044045108200353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2633,model3,-0.7805409512119054,0.21945904878809464,0.0073998159698490445,0.8481973651621317,0.17854666666666674,-1.7790440238234446,0.0008867574090840153,-0.013146719087944427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2882,model3,-0.8331330742798656,0.16686692572013434,0.09092916668944406,0.7757310363545913,0.06880666666666665,-2.020368010805391,0.0009403219428343886,-0.02752451575914121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
