stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
1303,2311,model3,-0.22169090214927767,0.7783090978507223,0.02661091803205999,0.3738817454864052,0.05017333333333339,1.873257778041238,0.0007644704251931485,0.6078111805967669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2408,model3,-0.4496294787781915,0.5503705212218085,0.04752509106181339,0.2854273665288274,0.06829999999999997,0.16031558517804284,0.0006074977840351375,-0.24611574620549442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2801,model3,-0.33160733568929635,0.6683926643107037,0.10861926549728337,0.9721859810730564,0.14319999999999997,0.617131135957758,0.0009663301643827151,0.08148154010759669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2892,model3,0.044172731084154926,0.955827268915845,0.10513044878592784,0.5161154074674299,0.06277333333333335,2.9468748902840107,0.0011888779903442453,-0.2625433008978545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,2308,model3,0.3392196536059848,0.6607803463940153,0.025491196136807278,0.6758641431930202,0.14738666666666658,4.632761579464498,0.0010864731530348423,-0.12477691858588706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,2890,model3,0.05892155966014436,0.9410784403398557,0.025740516588203304,2.1229649806375672,0.3123200000000001,2.3369909342635085,0.0004089395816242587,0.18600382485796121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,2801,model3,0.020050352554829013,0.979949647445171,0.05450297272124078,0.2853215522004711,0.15380666666666656,2.940341972976896,0.001984152594619578,-0.28612075873641035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,2881,model3,-0.3514129206217416,0.6485870793782583,0.0294304591407937,0.478559376101751,0.11239999999999999,1.0779129434862624,0.0007854701658144867,-0.42836812240691996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,2311,model3,0.30659492759652335,0.6934050724034767,0.03141780394201691,0.4191342125555293,0.07016000000000006,4.106890594885208,0.0008766344094351627,-0.046376858628790284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,2890,model3,-0.08956083172158447,0.9104391682784155,0.01570228798138052,1.7043805274204205,0.27609333333333347,1.593089895288961,0.0004220215861684325,0.3403133893126306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,2890,model3,0.11225622251976522,0.8877437774802348,0.007214530000591128,1.3707936081590708,0.3296199999999999,2.41249493564761,0.0004155004861516025,0.19828394885953163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,2892,model3,-0.3926568530929353,0.6073431469070646,0.009190945897887116,0.8231871523188327,0.1696666666666664,0.3288911422617858,0.0007233550769285055,0.0836539251302883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,2884,model3,-0.48723637708756184,0.5127636229124382,0.00872405026853008,0.4275897383021898,0.10192666666666662,-0.40621779730469565,0.0009000075075389173,-0.18326908823471652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,2892,model3,-0.2754278541161547,0.7245721458838452,0.006977085133949931,0.9124967450989212,0.21668666666666658,1.0178722482179383,0.0008018044841835749,0.06742305633417169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
