stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
1216,2885,model3,-0.26216879572323026,0.7378312042767698,0.023570460319364248,0.5737428469898674,0.0499133333333333,0.8259130247969321,0.001603559451133832,-0.4982151763180306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2324,model3,-0.42687246789477906,0.5731275321052208,0.2076999740864043,1.0202144342631214,0.1712733333333331,0.6508316723209014,0.0011246138636801211,0.23451374060802485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2882,model3,-0.3269089462932028,0.6730910537067971,0.03469898226369881,0.49572836047491736,0.07119333333333334,1.8132521410508047,0.0009401835099940031,-0.07166168400836566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2002,model3,0.45206798443561014,0.5479320155643899,0.02486961951496117,0.2709233145051779,0.06346666666666671,3.7089584591095104,0.0007654327965882994,-0.4849582342379692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2885,model3,-0.5495294833024237,0.45047051669757626,0.04898518249106614,0.6167149701834055,0.12129333333333335,-1.2029340058127538,0.0010841910899938867,-0.2776420557080303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2890,model3,-0.27230350922687435,0.7276964907731257,0.03720245172982092,0.9020179054487575,0.17621333333333322,0.46466172045802306,0.0003864270705820188,-0.1063542486877037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,3045,model3,-0.7126088293989563,0.28739117060104363,0.07187734401880733,0.6210642531468991,0.183033333333333,-1.6959187780878873,0.0008401577191129618,0.3104191003555709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2885,model3,0.4824633933185138,0.5175366066814862,0.012541588181344843,0.5884553575976472,0.09402666666666651,2.8830254633163532,0.0011971862692494453,-0.05491600381861072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,2890,model3,-0.19162467280214923,0.8083753271978507,0.06473008476081656,1.092965453948759,0.21553333333333324,1.2381544898932053,0.00041669582946820345,0.04892598678454965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,2882,model3,-0.4219373226681687,0.5780626773318313,0.05271387442608634,0.18788503583457594,0.05658666666666668,0.6300635342957033,0.0006905125406212101,0.0503116070289685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,6505,model3,-0.37616240102355386,0.6238375989764462,0.04736237006213451,0.5755255217498659,0.22651333333333343,1.4605324818745256,0.0018158587751458484,0.45181552013309756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,2892,model3,-0.8272990911810246,-0.17270090881897546,0.009199019510982396,0.4045368840282515,0.15565333333333342,-2.3585650421094466,0.0005496597607443493,-0.11854706465031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,2892,model3,-0.4146642316504377,-0.5853357683495622,0.0070583856145095296,0.8499311189401101,0.12791999999999992,-2.768617457489636,0.001157667676600343,-0.09008291139807462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
