stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
1303,2317,model3,-0.4029676891053625,0.5970323108946375,0.3200657994885874,0.3190767372310707,0.05746666666666665,0.9748543480364229,0.0006048202132539016,0.31661918764316593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2324,model3,0.35797153719311775,0.6420284628068822,0.1355165749978359,1.3989162985342436,0.25765333333333346,3.4525736766040973,0.0008330887339922,0.029387516288084673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2886,model3,-0.46727468261472294,0.532725317385277,0.10276211630592899,0.46203822290949975,0.16747333333333322,-0.2972532436718756,0.0007954082558996727,0.06672834044649925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,4938,model3,-0.8130705190754005,0.18692948092459952,0.5719556811203489,0.7659042255100704,0.17522666666666645,-1.8091620340953725,0.0007981427395478305,-0.3292023315018448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2324,model3,-0.09897083306813007,0.90102916693187,0.009732213644034074,0.4251357632470926,0.050833333333333335,2.3012515705108627,0.001522421096199479,-0.052260954481972724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2883,model3,-0.00286166025042967,0.9971383397495702,0.0095555159857309,0.3230250130632099,0.05070000000000001,2.094422870285595,0.0009343799151705776,0.15915035104654185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2890,model3,0.3148972915473226,0.6851027084526774,0.014288612731989666,0.14767152603924397,0.05147333333333331,2.80566739703158,0.0008750716674657674,0.13774591022760044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,9904,model3,-0.4350223085584929,0.5649776914415071,0.006117439374778844,0.3070929199481235,0.08079333333333337,0.3460749650601836,0.0008502391741578255,-0.04310654286383876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2324,model3,-0.5340319900272956,0.46596800997270443,0.012269479628822478,2.245667564108798,0.19088666666666682,0.05688265898903293,0.0009495137356737005,-0.11762333801725769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2881,model3,-0.741804783781515,-0.2581952162184849,0.3571292680262723,1.3004322685757077,0.23878666666666634,-2.8840642809677037,0.0011146093689372756,0.31404729124757774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2886,model3,-0.6880996924274109,-0.311900307572589,0.026148265684742523,1.2717397190449542,0.2956799999999999,-2.720355501141308,0.0010668365431395208,0.21598283099995985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
