stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
2884,3045,model1,0.6144505704168034,-0.38554942958319655,0.8850805959171848,0.3317645961331676,0.05334666666666667,5.728882042070005e-05,0.0016441546817380684,0.23435715460246956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,2886,model2,-0.4208992308425955,-0.5791007691574045,0.022528237539737695,1.4180571023708801,0.18328666666666638,-3.0090156511340727,0.0008194695981899754,0.3059668238139367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,2884,model3,-0.22467019007624867,0.7753298099237513,0.011705840783613582,1.9190958385086876,0.30118666666666655,1.3753524477597199,0.0009855829077626847,0.04346517404040014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,2886,model3,-0.1522998366502315,0.8477001633497684,0.012665385530617555,0.4556096943947821,0.09085999999999994,2.0734835077595624,0.0010729555790413862,-0.18943570249896802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,2890,model3,0.25522314642426674,0.7447768535757332,0.11782081587858295,0.2135138121159186,0.056780000000000025,2.6890662386461615,0.0009164910414035859,0.7233880823393072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,3045,model3,0.35805999828570173,0.6419400017142983,0.024551049086544437,0.5050315511715462,0.06230000000000002,4.419606260058375,0.0016466262261207096,0.6300615926420923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,3481,model3,0.17282661874696864,0.8271733812530314,0.008275467415797965,0.33496041867055826,0.06640666666666666,2.7765510095607024,0.0020205110139564463,-0.19673558940571856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,2890,model3,-0.7775809014807548,-0.2224190985192452,0.05266595254977847,0.5826634693890295,0.16763333333333305,-2.9576835470539784,0.0009205069765457086,0.07420741020540403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,3481,model1,0.44408080138034006,-0.55591919861966,0.9985198760697743,0.39660258503081613,0.15046666666666658,-7.922790753461435e-06,0.0014237506655202035,0.19812153073070254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,3045,model1,0.67493313972686,-0.32506686027314,0.9535390828660094,1.308700149689082,0.21645333333333316,-7.891678253223826e-06,0.0007191705955906433,0.24842249718602752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
