stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
1301,2408,model3,-0.9529208732411983,0.04707912675880163,0.9267854093184678,0.5685712252891576,0.10714666666666665,-4.115584836947638,0.0005578142737727437,-0.21414115865678318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,2883,model3,-0.8597304066767509,0.14026959332324906,0.09174658995287542,0.5466436691798995,0.09368666666666645,-3.5777285250846997,0.0005065821606780883,-0.2679936841545699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2883,model3,-0.960646583096264,0.039353416903736005,0.08951514012418793,0.21789011372511177,0.020806666666666643,-4.058475037433371,0.0008825461506490582,-1.0172856438964726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2883,model3,-0.6598540397551053,0.3401459602448948,0.07607597995068714,0.15230223053534148,0.03154000000000002,-1.9718319981151637,0.001047337503185096,0.46689723262985744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,5880,model1,0.40262770467867615,-0.597372295321324,0.9604264320054622,0.48349015390564126,0.09951333333333333,-4.338619317092378e-05,0.0012241868368737061,0.7938364731032013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,5880,model3,-0.1996930238964573,0.8003069761035427,0.05786021287329095,0.9078131421558646,0.19769333333333322,1.334194160640255,0.0013290202321921743,0.1726316072916253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2408,model3,-0.559610345793886,0.440389654206114,0.4082244254498457,0.23233144880179032,0.046559999999999976,0.3763668121577638,0.0017238028762575493,-0.4530642875441868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2474,model3,-0.45975236348852483,0.5402476365114751,0.2628544450534971,0.11154156372259584,0.057526666666666636,1.86882118629232,0.002178870093648781,-0.8236905353861291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2891,model3,-0.24667366122790393,0.753326338772096,0.1263224923157389,0.6801911866247229,0.1285066666666667,1.5966728500730423,0.0008983913338465909,-0.032129657501753985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,2883,model3,-0.5173192313203626,0.4826807686796373,0.0506139201139201,0.5309626940188364,0.07807999999999993,-0.47434805282588977,0.0008216868418727303,0.023992915807015163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,2408,model3,0.8354051198564276,0.16459488014357246,0.8577359544344162,0.5323269289401066,0.09822666666666653,5.378698325899597,0.0010425284059302604,0.05695764459841776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,2883,model3,-0.325318606904535,0.674681393095465,0.4816446467111548,0.1764864734495001,0.05243333333333336,-0.3465376346098207,0.0012317861995613964,0.9285260729802658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,2883,model3,-0.24060497713024123,0.7593950228697588,0.8648777708784113,0.11946180265502485,0.05752666666666668,0.6869377195261854,0.0012018911818704897,0.3133752339259764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,2886,model3,-0.07992421725610395,0.9200757827438961,0.8281385132028422,0.9969851745046974,0.15209333333333308,2.5663141392817885,0.0009024594349320342,0.2902611875845053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,3481,model3,-0.3592015877784356,0.6407984122215643,0.8672993344791813,0.6742542771627448,0.2041666666666664,0.09913282714093215,0.0012225284987301144,0.40184947984550745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,5880,model3,-0.007671747193222136,0.9923282528067778,0.32955536438422733,0.8208909290607859,0.15788000000000005,2.7557844260473416,0.0017107446411555843,-0.025146742130933337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,5880,model3,-0.05562482742849357,0.9443751725715065,0.05921531818352963,0.8412552809233018,0.1486999999999999,2.5210754457246676,0.0016228317554412514,-0.06800036257347217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
