stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
1101,2823,model3,-0.6187533023437909,0.3812466976562091,0.10633864498970697,0.36131662934367587,0.0803266666666666,-0.9297713863838634,0.0007736133391298774,0.017980427716122797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,2890,model3,-0.18159430612552432,0.8184056938744757,0.02582145903851558,0.24102596060206172,0.04481999999999995,1.1567689063813011,0.0007373886698627648,0.05344896464841137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2885,model3,-0.5369632845051999,0.46303671549479997,0.3187018785796479,0.6976982789283437,0.16761999999999988,-0.5523540200424776,0.001068193430430665,0.02550208157826297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,2885,model3,-0.5305032228803089,0.469496777119691,0.10865286136973527,0.9013051965289065,0.1490066666666665,-0.12743652354547808,0.0014225828073166139,-0.14224628404992287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2823,model1,0.5115267791641492,-0.48847322083585076,0.9607026612166171,0.2653426309013818,0.07099999999999995,0.00010778596437904945,0.001005955128783354,0.5905243302625257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,2883,model1,0.38964613730707576,-0.6103538626929242,0.9458382915216598,0.18487907821556118,0.07924666666666659,0.00016774590181852566,0.0010150677981213747,0.8351173980284938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,2823,model1,0.5374973418376124,-0.46250265816238767,0.883881118270214,0.4267109854611816,0.1206666666666667,-9.380601074392795e-06,0.0009503378789022539,0.2120551665440303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,2890,model3,-0.17250409149733478,0.8274959085026653,0.0451202420027966,0.20543388047995806,0.048706666666666634,1.472842376943876,0.0007583624266977101,0.37485992695605136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,4904,model3,-0.645600546706735,0.35439945329326505,0.12693445229907574,0.28904772006061125,0.09699999999999996,0.1795514394779512,0.000793478816791801,-0.6066493691117165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,2890,model3,-0.13985912588879684,0.8601408741112031,0.2032902791726269,0.2403152000169102,0.08358666666666659,1.152774149590563,0.0007925683439755614,0.8938716521438801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,2883,model3,-0.3613299426220244,0.6386700573779757,0.1846398621932337,0.2773727844281715,0.05952000000000003,0.0958661378615431,0.0007855536029085652,0.17288822944130053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,2890,model2,-0.17406991606742594,0.825930083932574,0.5915301685149753,0.30783483675907786,0.07813999999999995,1.2333539603401986,0.0006586059308985982,0.14067737937642968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
