stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
2002,2330,model3,0.16753996106858018,0.8324600389314198,0.033710795956599135,0.4507222429443817,0.08279333333333326,5.0074835103754145,0.0009902553639110816,0.22372864072299634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2354,model3,-0.7302703875094366,0.2697296124905634,0.2590521655998379,0.5005933086343118,0.15736666666666652,-1.9298437411840863,0.0006066559749983646,-0.5004987154921224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,2382,model3,0.1808799868898561,0.8191200131101439,0.14439100615488823,0.6772618667952132,0.08105333333333334,4.3771518173452355,0.0007170983477792785,0.05188972938776832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,2454,model3,-0.6997635498574832,0.30023645014251665,0.12364709579170625,0.5756679943009994,0.11333333333333344,-1.4987313098761579,0.0005641239638371193,0.19466054326474794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,2886,model3,-0.5910504965447867,0.4089495034552133,0.23294254459805572,0.5548000442030928,0.1438866666666665,-1.3444986681713424,0.0006459121983474812,0.4393853188126124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,1216,model1,0.5337952017084832,-0.4662047982915169,0.993978875253319,0.41158114318632943,0.08845333333333318,-7.814690034903352e-06,0.0007767101296999471,-0.43675099452549515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,1303,model3,-0.561163573511709,0.4388364264882911,0.0099614699050171,0.6217519244233293,0.16149999999999987,-0.11953183719575264,0.0006426650606193868,0.46013828769476905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,2330,model1,0.5996462585889789,-0.40035374141102115,0.9209255233085849,1.5300958840759487,0.32519999999999977,5.838896635027938e-06,0.0005857122534626426,-0.41923500899818517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,2382,model2,-0.40105717377070565,-0.5989428262292944,0.023035397410400043,0.8011464314553693,0.11202666666666666,-4.040076100946428,0.0006106631564983772,-0.19856897517704467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,2883,model3,-0.9492432025622192,-0.050756797437780866,0.20829353152888747,0.3671986708571124,0.0303400000000001,-3.5113893735577926,0.0011180622853533947,1.131261641249831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,2886,model3,-0.8740516920963165,0.12594830790368358,0.11207977807079816,0.4203629327295386,0.06540666666666664,-2.7231948134659048,0.0009900760697218545,0.3052785368376677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2317,model1,0.5364136814353243,-0.4635863185646757,0.9600905685829872,0.36918449164663214,0.06219333333333331,6.0084598856645265e-05,0.0011972551783316445,0.18790490888004258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2330,model1,0.5667503784015696,-0.4332496215984305,0.9737683796765471,0.3866123970318697,0.08979333333333323,1.7512065251784984e-05,0.0007743108720260295,0.16464655571989883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2454,model3,-0.9882769207443618,-0.011723079255638242,0.07765941040414863,0.2906253649239665,0.0566266666666667,-4.118303376668468,0.0011027469769397088,-0.15086388153469274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
