stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,profit_without_cost,profit_tax1,profit_tax2,open number,return,std1,skew1,timetrend,pos,int_w1,int_w2,done,StrategyOpenTime,StrategyCloseTime,Open_price,Open_pos,Close_price
2301,2892,model3,-0.07216511175780713,0.9278348882421928,0.7914085151344272,1.3911844087375151,0.23502000000000012,2.4805912946875774,0.0009681246114634379,0.02345466990458752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,2330,model3,-0.09413405042737456,0.9058659495726256,0.03554395444982549,0.8723588463082089,0.1539,4.485722594033242,0.0009708301522777627,-0.36178091566524423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,2408,model2,-0.701131119192855,-0.298868880807145,0.12187286476817519,0.5791784822701886,0.11010666666666655,-4.189352947053887,0.000652062856731548,0.11728346281128497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,1303,model3,0.15113044900823894,0.848869550991761,0.06555486659294159,0.4400512872290215,0.1241133333333333,4.2546634514951895,0.0007443454471962182,0.36219088801856214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2408,model3,-0.2624405432344319,0.7375594567655681,0.05119222263657972,0.2668960288332008,0.05160666666666667,1.8530442927134008,0.0012440998221530338,-0.1701129901928942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2892,model3,-0.19639912739358598,0.803600872606414,0.06197530561256999,1.5131466443750559,0.3066066666666669,1.5901571200609537,0.000822336969667984,0.2462490610948767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,2882,model3,-0.36180167669234004,0.6381983233076599,0.1730607191833027,0.8646863257384731,0.1809866666666665,0.633543032271723,0.000603361396957211,-0.25330204726470007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,9904,model3,-0.4933616163551142,0.5066383836448858,0.9141527738541877,1.7424762436972947,0.3101466666666671,-0.6372122547119784,0.0006621690452015709,0.1440353244736056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,2882,model3,-0.662277799832615,0.3377222001673849,0.019718224045985278,2.3670203322688184,0.46700666666666657,-0.566971508195787,0.0008973881301672986,0.31178916750463265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,9904,model3,0.6046265478337596,0.3953734521662404,0.9674440224265616,1.180308053301202,0.2607733333333335,3.2337739147399445,0.0007558912637420704,-0.32770570966102747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,2892,model3,-0.41038851118075725,0.5896114888192427,0.018699260590748924,2.862401214299304,0.4460466666666663,0.1591262871509909,0.0005661056765858441,-0.21470259139847186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
