stock1,stock2,model_type,w1,w2,pval,snr,zcr,mu,stdev,skewness,Emu,Estd
1301,1303,model3,-0.6867561123943791,0.3132438876056209,0.03567825829801487,0.8100905244337547,0.08831999999999993,-1.7043967124795385,0.0004605008527554385,0.08973592685157157,-1.7043627596662143,0.0004305961414301494
1301,2409,model3,-0.1592112699012286,0.8407887300987713,0.0191945565456215,0.38212951030547454,0.10246666666666672,1.4156345211804091,0.001911808487876261,-0.3008012540538034,1.415451211280964,0.0018016903469215586
1301,2412,model3,-0.71269571198376,0.28730428801624003,0.11127062880623914,1.076359330922241,0.17489333333333307,-1.7570354457349364,0.0005671433484383822,0.03978420041842639,-1.7570350364079805,0.00056726906953805
1301,2801,model3,0.6580064022307766,0.3419935977692236,0.03808523536703462,0.8106965388184918,0.16379999999999978,3.8260958880946423,0.0006702039170580662,-0.20011397928048286,3.8260635509338963,0.0006614328724305178
1301,2886,model3,-0.7196439898491543,0.2803560101508457,0.14880245280308954,0.982800497527464,0.16306666666666667,-2.277589509489815,0.0004942172017235526,-0.15504975435625545,-2.2775572020211334,0.0005029222169089322
1301,3045,model3,0.5561520831969885,0.4438479168030116,0.024895916821184902,2.160409076820652,0.28303999999999985,4.524383962890027,0.0008713674349180712,0.09461967270335772,4.524353645254165,0.000847011561496064
1301,2385,model2,-0.4091857841442304,-0.5908142158557697,0.18060845512782825,0.5615625293529083,0.17185333333333316,-4.371868107943493,0.0005307061075822333,0.5257539952237626,-4.3718634959484985,0.0005265619082862608
1301,9933,model1,0.4674594598796268,-0.5325405401203732,0.7942601664982512,0.4112156365234148,0.07170666666666663,2.916877263171062e-05,0.0009415601331489347,0.2904530080492961,6.640111031653322e-16,0.0009273404138793315
2105,2409,model3,-0.2173872240883656,0.7826127759116344,0.023802254532668068,0.44070161542849134,0.13628000000000004,1.0532993500697845,0.0016812286452979927,-0.5611313415643201,1.0531806760616895,0.0016181720019480613
2105,4938,model3,-0.6291770801552707,0.3708229198447293,0.023573876283036685,0.5638609729721309,0.08344000000000004,-1.0073562407176784,0.000711847556901412,-0.29592132072672755,-1.0073585773816804,0.0007132942186319476
2105,6505,model3,-0.7064469114942795,-0.2935530885057204,0.09998963603841343,0.20039762415435186,0.09354666666666656,-4.308357577491442,0.001125471015671431,-0.8945521475252675,-4.3082739019003515,0.0010735068752118489
2105,2377,model3,-0.6656944823450419,0.3343055176549582,0.0828077814890539,0.36468116939082496,0.16015999999999986,-1.3196184380125602,0.0008946292694951932,-0.6976591106730591,-1.319640730267695,0.0009065689230857866
1303,2105,model3,0.5165794121082979,0.4834205878917019,0.03231881681084909,0.5507768336714626,0.07497333333333339,4.162369148239545,0.0007193752792556592,0.3808774901861979,4.1624178194003605,0.0007150657067772541
1303,2354,model3,-0.5523467860030572,0.4476532139969427,0.04473035771809713,0.3193269505494337,0.1021200000000002,-0.2551939304183469,0.0008745755718807067,0.7576329566230577,-0.25521138367925256,0.0008706621100127879
1303,2409,model3,-0.0711830407796879,0.9288169592203122,0.01308979302035831,0.3666062477366451,0.08179999999999972,2.0377129613981224,0.002142044502990399,-0.2618721008468665,2.0374960225509384,0.0020035302158039293
1303,2801,model3,0.450006247428247,0.5499937525717531,0.015829879338437453,0.8754489824981572,0.17706666666666665,3.3918503742130284,0.0008874649042001069,-0.020602554901851384,3.3918544357454476,0.0008927285513176795
1303,2886,model3,-0.5393982589561479,0.460601741043852,0.1409760070646936,0.4975473612560105,0.09359999999999996,-0.8081042669080496,0.0008479304977002084,0.5815537220165728,-0.8081180332974848,0.0008416757785119661
1303,3045,model3,0.4270565791880237,0.5729434208119762,0.015807669215418322,8.37220748655752,0.3927333333333329,4.470300932278687,0.0009710235643730961,-0.15288798715326524,4.4702935070507674,0.0009667747989157554
1303,2352,model3,0.5962404351393432,0.4037595648606568,0.022966034100209254,0.9380010323592692,0.1695466666666665,3.511058562329647,0.000979114774215002,-0.3815331969056093,3.511106020622367,0.0009735480921576382
1303,2385,model3,0.2686768052478459,0.7313231947521541,0.04131986710036616,0.3769546952171087,0.1225733333333333,4.310193149204228,0.0007363985551917513,-0.7254690629439874,4.310247954014628,0.0006640328961809171
1303,2845,model3,0.2311588114325488,0.7688411885674512,0.016465284263039674,1.5438192648311573,0.1755333333333331,2.639651797896974,0.0004591499694623017,0.4137984813312024,2.639637671845622,0.0004500019921740808
1303,6176,model3,0.423090049752601,0.5769099502473989,0.00617027902634479,0.5839608329869715,0.13185333333333338,4.011812384615727,0.0007052586211683679,0.0962532923667022,4.011792431724387,0.0006980825258943807
1102,2313,model3,-0.9136705675352936,-0.0863294324647065,0.25256605483220423,0.24822072526636335,0.09940000000000006,-3.2779847643588744,0.0012171878573058795,0.40974584561894417,-3.278074788516326,0.0011983461332815055
1102,2845,model1,0.3972270043363225,-0.6027729956636776,0.7531410300251081,0.49080405611902295,0.09993333333333328,-6.438616254346533e-05,0.0006612575595451929,-0.44851073304104494,-6.510514395175097e-16,0.0006224030952444954
2324,2354,model3,0.3433725080580691,0.6566274919419308,0.023805810006176747,0.4407429156395449,0.1523066666666669,3.992494659404688,0.0011287595905444005,0.6187696810896867,3.9924476917947707,0.0011060473834577336
2324,2409,model3,0.023568115875851885,0.9764318841241482,0.01023338638826512,0.3800166798858696,0.1006266666666666,2.5213558432382808,0.0022452224542765667,-0.2936846497089573,2.521206516906617,0.002126065498831125
2324,2801,model3,-0.30286881349202804,0.697131186507972,0.013515639956600569,1.0647180984904578,0.16217333333333314,1.0437056796109832,0.0010634644045786684,-0.4973784264391041,1.0437231707036665,0.0010618729099252518
2324,6505,model3,0.482442876004799,0.517557123995201,0.181300459708343,0.242588478925482,0.0884133333333333,3.803347100285428,0.001228839246772727,0.6089571033532966,3.803149642909157,0.0010283031782853454
2324,2313,model3,0.7465291619133342,0.25347083808666604,0.12449011808519303,0.4278980765465827,0.11174666666666667,2.9209014467934558,0.0014685703740184028,0.5454737624030486,2.9207216762053747,0.001339735413315194
